@relation test
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug numeric
@data
10.0,2.0,0.0,13.0,39.0,43.0,2.0,11.0,7.0,0.7777777779999999,276.0,1.0,0.0,0.46666666700000003,0.24691358,0.0,0.0,26.5,5.0,1.5,1
3.0,2.0,0.0,2.0,14.0,0.0,1.0,1.0,3.0,0.0,42.0,1.0,0.0,0.666666667,0.5555555560000001,0.0,0.0,12.66666667,1.0,0.6667,1
1.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
4.0,3.0,0.0,4.0,21.0,4.0,1.0,3.0,3.0,0.5555555560000001,206.0,0.333333333,0.0,0.7692307690000001,0.45833333299999995,1.0,1.0,49.0,21.0,5.75,1
6.0,2.0,0.0,6.0,9.0,13.0,4.0,4.0,5.0,0.8,28.0,1.0,0.0,0.9032258059999999,0.4,0.0,0.0,3.5,1.0,0.5,-1
5.0,1.0,0.0,4.0,5.0,10.0,3.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,1.0,1
4.0,2.0,0.0,11.0,21.0,6.0,4.0,9.0,4.0,2.0,170.0,0.0,0.0,0.933333333,0.41666666700000005,1.0,1.0,41.5,1.0,0.5,1
5.0,2.0,0.0,11.0,21.0,10.0,4.0,9.0,5.0,2.0,154.0,0.0,0.0,0.9032258059999999,0.4,1.0,1.0,29.8,1.0,0.6,1
3.0,2.0,0.0,2.0,6.0,3.0,0.0,2.0,1.0,2.0,12.0,0.0,0.0,0.7142857140000001,0.666666667,1.0,2.0,3.0,1.0,0.6667,1
6.0,1.0,0.0,8.0,30.0,0.0,0.0,8.0,4.0,0.333333333,168.0,1.0,1.0,0.0,0.41666666700000005,0.0,0.0,26.5,2.0,1.3333,-1
30.0,1.0,43.0,68.0,49.0,359.0,59.0,12.0,30.0,0.902821317,382.0,0.9090909090000001,7.0,0.0,0.176666667,1.0,1.0,11.36666667,4.0,1.3333,1
6.0,1.0,0.0,7.0,20.0,9.0,7.0,0.0,4.0,0.7,185.0,0.25,0.0,0.0,0.4,0.0,0.0,29.16666667,6.0,2.0,1
5.0,2.0,0.0,9.0,11.0,10.0,5.0,6.0,5.0,2.0,31.0,0.0,0.0,0.9032258059999999,0.4,1.0,2.0,5.2,1.0,0.6,-1
5.0,2.0,0.0,11.0,21.0,10.0,4.0,9.0,5.0,2.0,153.0,0.0,0.0,0.9032258059999999,0.4,1.0,1.0,29.6,1.0,0.6,1
2.0,1.0,0.0,5.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,-1
11.0,2.0,0.0,8.0,43.0,27.0,0.0,8.0,6.0,0.728571429,523.0,1.0,0.0,0.523809524,0.28571428600000004,0.0,0.0,45.90909091,5.0,1.9091,1
19.0,2.0,0.0,1.0,29.0,61.0,1.0,0.0,14.0,0.7098765429999999,342.0,0.666666667,0.0,0.46428571399999996,0.305555556,1.0,2.0,16.52631579,2.0,0.8421,-1
2.0,1.0,0.0,6.0,14.0,1.0,1.0,5.0,2.0,2.0,49.0,0.0,0.0,0.0,0.5,0.0,0.0,23.5,1.0,0.5,1
3.0,2.0,0.0,5.0,6.0,3.0,4.0,3.0,3.0,2.0,17.0,0.0,0.0,0.9655172409999999,0.533333333,0.0,0.0,4.666666667,1.0,0.3333,-1
8.0,2.0,0.0,8.0,54.0,4.0,0.0,8.0,5.0,0.571428571,413.0,1.0,0.0,0.611111111,0.375,1.0,1.0,50.25,9.0,2.875,1
5.0,1.0,0.0,4.0,5.0,10.0,2.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,-1
3.0,2.0,0.0,2.0,6.0,3.0,0.0,2.0,1.0,2.0,12.0,0.0,0.0,0.7142857140000001,0.666666667,1.0,2.0,3.0,1.0,0.6667,1
8.0,2.0,0.0,17.0,42.0,0.0,5.0,14.0,8.0,0.523809524,219.0,1.0,1.0,0.8235294120000001,0.28125,1.0,1.0,26.0,1.0,0.75,1
12.0,1.0,0.0,21.0,35.0,66.0,6.0,15.0,9.0,2.0,316.0,0.0,0.0,0.0,0.295454545,0.0,0.0,25.33333333,3.0,1.6667,1
13.0,2.0,1.0,5.0,17.0,66.0,1.0,4.0,13.0,0.75,95.0,1.0,1.0,0.52173913,0.46153846200000004,0.0,0.0,6.230769231,4.0,1.3846,1
6.0,3.0,0.0,2.0,19.0,15.0,2.0,0.0,4.0,1.12,184.0,0.0,0.0,0.8125,0.5,1.0,1.0,28.83333333,14.0,2.8333,-1
4.0,2.0,0.0,3.0,17.0,0.0,1.0,2.0,2.0,0.5555555560000001,109.0,0.333333333,0.0,0.571428571,0.45,0.0,0.0,25.5,6.0,2.0,1
37.0,1.0,0.0,16.0,92.0,0.0,3.0,13.0,34.0,0.5,438.0,1.0,1.0,0.0,0.177777778,1.0,1.0,10.78378378,12.0,1.1351,-1
9.0,1.0,1.0,12.0,50.0,0.0,1.0,11.0,6.0,0.645833333,316.0,0.666666667,1.0,0.0,0.37777777799999995,0.0,0.0,33.44444444,3.0,1.6667,1
1.0,1.0,0.0,11.0,1.0,0.0,11.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
5.0,2.0,0.0,11.0,21.0,10.0,4.0,9.0,5.0,2.0,153.0,0.0,0.0,0.9032258059999999,0.4,1.0,1.0,29.6,1.0,0.6,1
5.0,2.0,0.0,11.0,26.0,10.0,4.0,9.0,5.0,2.0,210.0,0.0,0.0,0.9032258059999999,0.4,2.0,2.0,41.0,1.0,0.6,1
152.0,1.0,0.0,66.0,245.0,7900.0,48.0,60.0,50.0,0.7615894040000001,8177.0,0.7857142859999999,10.0,0.0,0.145695364,0.0,0.0,52.61184211,12.0,2.6118,1
11.0,1.0,0.0,3.0,19.0,31.0,1.0,2.0,9.0,0.8,161.0,0.5,0.0,0.0,0.4,0.0,0.0,13.27272727,5.0,1.8182,1
28.0,1.0,0.0,18.0,68.0,0.0,3.0,15.0,28.0,0.0,431.0,1.0,1.0,0.0,0.25,0.0,0.0,14.35714286,2.0,0.9286,1
5.0,1.0,0.0,12.0,5.0,10.0,8.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,1.0,1.0,-1
4.0,1.0,0.0,8.0,14.0,6.0,8.0,0.0,3.0,2.0,66.0,0.0,0.0,0.0,0.41666666700000005,0.0,0.0,15.5,5.0,1.75,1
2.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,0.9411764709999999,0.833333333,1.0,2.0,4.5,1.0,0.5,-1
3.0,1.0,0.0,4.0,3.0,3.0,4.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1
3.0,2.0,0.0,4.0,8.0,3.0,1.0,3.0,3.0,2.0,23.0,0.0,0.0,0.984615385,0.5,1.0,1.0,6.666666667,1.0,0.3333,-1
7.0,2.0,0.0,16.0,35.0,9.0,4.0,14.0,5.0,0.566666667,229.0,0.8,3.0,0.848484848,0.326530612,1.0,1.0,31.0,1.0,0.7143,1
3.0,2.0,0.0,2.0,6.0,3.0,0.0,2.0,1.0,2.0,12.0,0.0,0.0,0.7142857140000001,0.666666667,1.0,2.0,3.0,1.0,0.6667,1
5.0,2.0,0.0,9.0,19.0,10.0,4.0,7.0,5.0,2.0,84.0,0.0,0.0,0.9032258059999999,0.4,1.0,1.0,15.8,1.0,0.6,-1
12.0,1.0,0.0,2.0,25.0,0.0,1.0,1.0,0.0,0.436363636,218.0,1.0,0.0,0.0,0.39583333299999995,0.0,0.0,16.75,3.0,1.3333,1
41.0,1.0,0.0,49.0,41.0,820.0,49.0,41.0,41.0,2.0,41.0,0.0,0.0,0.0,0.069767442,0.0,0.0,0.0,1.0,1.0,-1
5.0,1.0,0.0,30.0,5.0,10.0,30.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1
3.0,2.0,0.0,3.0,6.0,3.0,0.0,3.0,3.0,2.0,17.0,0.0,0.0,0.9655172409999999,0.533333333,0.0,0.0,4.666666667,1.0,0.3333,-1
4.0,4.0,4.0,10.0,7.0,0.0,9.0,1.0,4.0,0.666666667,35.0,1.0,0.0,0.9285714290000001,0.666666667,0.0,0.0,7.25,1.0,0.25,1
6.0,1.0,0.0,6.0,25.0,0.0,1.0,5.0,6.0,0.4,83.0,1.0,1.0,0.0,0.45833333299999995,0.0,0.0,12.5,2.0,1.0,1
8.0,2.0,0.0,10.0,33.0,26.0,0.0,10.0,6.0,1.057142857,158.0,0.0,0.0,0.647058824,0.35714285700000004,1.0,1.0,18.125,3.0,1.125,1
5.0,5.0,0.0,23.0,7.0,0.0,20.0,3.0,5.0,0.6875,45.0,1.0,0.0,0.8235294120000001,0.5,0.0,0.0,7.2,1.0,0.6,1
4.0,2.0,0.0,11.0,20.0,6.0,4.0,9.0,4.0,2.0,138.0,0.0,0.0,0.933333333,0.41666666700000005,1.0,1.0,33.5,1.0,0.5,1
4.0,2.0,1.0,16.0,16.0,4.0,11.0,5.0,4.0,1.333333333,83.0,0.0,0.0,0.8,0.375,0.0,0.0,19.5,1.0,0.5,1
25.0,1.0,0.0,7.0,78.0,194.0,2.0,5.0,17.0,0.8787878790000001,530.0,0.727272727,3.0,0.0,0.261904762,0.0,0.0,19.76,3.0,1.04,-1
4.0,1.0,0.0,1.0,16.0,0.0,1.0,0.0,4.0,0.444444444,77.0,1.0,0.0,0.0,0.625,0.0,0.0,17.5,2.0,1.25,-1
5.0,2.0,0.0,5.0,10.0,10.0,1.0,4.0,5.0,2.0,32.0,0.0,0.0,0.8620689659999999,0.666666667,0.0,0.0,5.4,1.0,0.8,-1
10.0,1.0,0.0,5.0,10.0,45.0,3.0,2.0,10.0,2.0,10.0,0.0,0.0,0.0,0.26666666699999997,0.0,0.0,0.0,1.0,1.0,1
18.0,1.0,0.0,3.0,36.0,133.0,2.0,3.0,18.0,0.764705882,298.0,0.0,1.0,0.0,0.333333333,0.0,0.0,15.5,4.0,1.3889,-1
15.0,4.0,0.0,22.0,89.0,51.0,1.0,22.0,11.0,0.826530612,776.0,0.857142857,1.0,0.8478260870000001,0.373333333,2.0,2.0,49.8,5.0,1.4667,-1
5.0,2.0,0.0,14.0,30.0,0.0,4.0,12.0,5.0,0.4,244.0,1.0,1.0,0.9032258059999999,0.433333333,1.0,1.0,46.8,4.0,1.2,1
0.0,1.0,0.0,61.0,0.0,0.0,58.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
3.0,2.0,0.0,5.0,6.0,3.0,4.0,3.0,3.0,2.0,17.0,0.0,0.0,0.9655172409999999,0.533333333,0.0,0.0,4.666666667,1.0,0.3333,-1
5.0,2.0,0.0,9.0,13.0,8.0,4.0,7.0,5.0,0.75,41.0,1.0,0.0,0.9032258059999999,0.4,0.0,0.0,7.0,1.0,0.6,-1
6.0,1.0,0.0,5.0,25.0,0.0,1.0,4.0,6.0,0.4,136.0,1.0,1.0,0.0,0.45833333299999995,0.0,0.0,21.0,5.0,1.8333,1
24.0,1.0,0.0,44.0,24.0,276.0,37.0,7.0,24.0,2.0,24.0,0.0,0.0,0.0,0.244047619,0.0,0.0,0.0,1.0,1.0,1
3.0,1.0,0.0,6.0,3.0,3.0,2.0,4.0,3.0,1.5,5.0,0.0,0.0,0.0,0.583333333,0.0,0.0,0.0,1.0,1.0,-1
6.0,1.0,0.0,2.0,13.0,0.0,0.0,2.0,6.0,0.4,51.0,1.0,0.0,0.0,0.833333333,0.0,0.0,7.166666667,1.0,0.8333,1
4.0,2.0,0.0,8.0,12.0,6.0,4.0,6.0,4.0,2.0,67.0,0.0,0.0,0.933333333,0.41666666700000005,1.0,1.0,15.75,1.0,0.5,1
5.0,2.0,0.0,8.0,10.0,10.0,4.0,6.0,5.0,2.0,39.0,0.0,0.0,0.9032258059999999,0.4,1.0,2.0,6.8,1.0,0.6,-1
3.0,1.0,0.0,9.0,3.0,3.0,6.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.933333333,0.0,0.0,0.0,1.0,1.0,1
3.0,1.0,0.0,4.0,8.0,1.0,3.0,1.0,0.0,0.5,45.0,1.0,0.0,0.0,0.5,0.0,0.0,13.66666667,2.0,0.6667,-1
5.0,2.0,1.0,8.0,23.0,4.0,2.0,6.0,3.0,0.25,118.0,1.0,1.0,0.571428571,0.457142857,0.0,0.0,22.4,2.0,0.8,1
3.0,3.0,0.0,6.0,21.0,3.0,1.0,5.0,2.0,2.0,102.0,0.0,0.0,0.875,0.7222222220000001,2.0,2.0,33.0,3.0,1.0,1
5.0,1.0,0.0,4.0,5.0,10.0,2.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,1.0,1
2.0,2.0,0.0,4.0,8.0,0.0,1.0,3.0,2.0,0.0,33.0,1.0,0.0,0.977272727,0.625,0.0,0.0,15.0,2.0,1.0,1
2.0,2.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,10.0,0.0,0.0,0.8888888890000001,0.666666667,0.0,0.0,4.0,1.0,0.5,-1
16.0,1.0,0.0,11.0,52.0,112.0,11.0,0.0,12.0,0.826666667,854.0,0.533333333,0.0,0.0,0.226666667,0.0,0.0,51.4375,18.0,4.5625,1
43.0,2.0,0.0,44.0,52.0,897.0,0.0,44.0,41.0,0.011904762,340.0,1.0,0.0,0.505882353,0.06760411,0.0,0.0,6.860465116,4.0,1.0698,1
1.0,1.0,0.0,8.0,1.0,0.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
4.0,2.0,0.0,9.0,22.0,6.0,4.0,7.0,4.0,2.0,157.0,0.0,0.0,0.933333333,0.41666666700000005,1.0,1.0,38.25,1.0,0.5,1
11.0,1.0,0.0,13.0,40.0,0.0,2.0,11.0,10.0,0.663636364,580.0,1.0,3.0,0.0,0.24675324699999998,0.0,0.0,50.72727273,3.0,1.1818,1
3.0,1.0,0.0,9.0,3.0,3.0,8.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,1
4.0,1.0,0.0,4.0,4.0,6.0,4.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,-1
5.0,1.0,3.0,6.0,6.0,0.0,5.0,1.0,4.0,0.625,30.0,1.0,1.0,0.0,0.46666666700000003,0.0,0.0,4.6,2.0,1.0,1
20.0,2.0,0.0,8.0,27.0,118.0,5.0,3.0,17.0,0.473684211,129.0,1.0,1.0,0.5,0.316666667,1.0,3.0,5.4,1.0,0.95,1
5.0,2.0,0.0,11.0,26.0,10.0,4.0,9.0,5.0,2.0,204.0,0.0,0.0,0.9032258059999999,0.4,2.0,2.0,39.8,1.0,0.6,1
10.0,1.0,0.0,3.0,40.0,39.0,0.0,3.0,4.0,0.962962963,470.0,1.0,0.0,0.0,0.38888888899999996,0.0,0.0,45.7,8.0,2.3,-1
4.0,1.0,0.0,5.0,17.0,0.0,0.0,5.0,4.0,0.333333333,90.0,0.0,2.0,0.0,0.5,0.0,0.0,20.75,3.0,1.5,1
3.0,1.0,0.0,5.0,12.0,0.0,0.0,5.0,3.0,0.875,61.0,0.75,1.0,0.0,0.5555555560000001,0.0,0.0,18.0,4.0,1.6667,1
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
5.0,2.0,0.0,6.0,11.0,8.0,4.0,4.0,5.0,0.875,37.0,0.5,0.0,0.9032258059999999,0.4,0.0,0.0,6.0,1.0,0.6,-1
3.0,1.0,0.0,4.0,3.0,3.0,4.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1
3.0,2.0,0.0,3.0,6.0,3.0,0.0,3.0,3.0,2.0,17.0,0.0,0.0,0.9655172409999999,0.533333333,0.0,0.0,4.666666667,1.0,0.3333,-1
15.0,2.0,0.0,19.0,50.0,39.0,3.0,16.0,12.0,0.811688312,487.0,1.0,1.0,0.333333333,0.237037037,0.0,0.0,30.73333333,3.0,1.2667,1
3.0,2.0,0.0,5.0,6.0,3.0,4.0,3.0,3.0,2.0,17.0,0.0,0.0,0.9655172409999999,0.533333333,0.0,0.0,4.666666667,1.0,0.3333,-1
15.0,1.0,0.0,18.0,27.0,29.0,10.0,10.0,15.0,0.69047619,365.0,0.833333333,0.0,0.0,0.177777778,0.0,0.0,22.93333333,7.0,1.8,1
8.0,5.0,0.0,48.0,15.0,6.0,45.0,3.0,8.0,0.80952381,94.0,1.0,0.0,0.666666667,0.375,1.0,1.0,10.0,2.0,1.0,1
1.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
21.0,1.0,2.0,74.0,28.0,208.0,72.0,2.0,17.0,0.0,145.0,1.0,1.0,0.0,0.40952381,0.0,0.0,5.857142857,2.0,0.9524,1
5.0,1.0,0.0,8.0,31.0,2.0,5.0,4.0,3.0,1.083333333,161.0,0.333333333,2.0,0.0,0.36,0.0,0.0,28.8,9.0,2.4,1
4.0,2.0,0.0,9.0,8.0,6.0,4.0,7.0,4.0,2.0,23.0,0.0,0.0,0.933333333,0.39285714299999996,0.0,0.0,4.75,1.0,0.5,1
24.0,1.0,0.0,12.0,74.0,274.0,12.0,0.0,23.0,0.956521739,731.0,1.0,0.0,0.0,0.16847826100000002,0.0,0.0,29.41666667,8.0,2.5833,1
4.0,2.0,0.0,10.0,10.0,6.0,4.0,8.0,4.0,2.0,37.0,0.0,0.0,0.933333333,0.39285714299999996,1.0,1.0,8.25,1.0,0.5,-1
5.0,2.0,0.0,10.0,11.0,10.0,4.0,8.0,5.0,2.0,32.0,0.0,0.0,0.9032258059999999,0.37142857100000004,1.0,2.0,5.4,1.0,0.6,-1
4.0,1.0,0.0,5.0,17.0,6.0,2.0,3.0,4.0,2.0,220.0,0.0,0.0,0.0,0.3125,0.0,0.0,54.0,14.0,4.0,1
4.0,3.0,0.0,11.0,30.0,6.0,0.0,11.0,4.0,2.0,272.0,0.0,0.0,0.727272727,0.4375,1.0,1.0,67.0,1.0,0.75,1
4.0,1.0,0.0,13.0,4.0,6.0,12.0,1.0,4.0,1.333333333,14.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,1.0,1.0,1
3.0,1.0,0.0,9.0,32.0,3.0,1.0,8.0,2.0,2.0,241.0,0.0,0.0,0.0,0.444444444,0.0,0.0,79.33333333,1.0,0.6667,1
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,1
7.0,1.0,0.0,1.0,26.0,1.0,0.0,1.0,6.0,0.0,177.0,1.0,0.0,0.0,0.46428571399999996,0.0,0.0,24.0,4.0,1.0,1
2.0,2.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,10.0,0.0,0.0,0.8888888890000001,0.666666667,0.0,0.0,4.0,1.0,0.5,-1
2.0,1.0,0.0,8.0,2.0,1.0,7.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.0,1.0,-1
49.0,1.0,0.0,33.0,132.0,674.0,3.0,30.0,38.0,0.794507576,1402.0,0.590909091,7.0,0.0,0.181632653,0.0,0.0,27.16326531,6.0,1.4286,1
8.0,2.0,0.0,9.0,39.0,8.0,0.0,9.0,5.0,0.5,274.0,1.0,0.0,0.611111111,0.375,0.0,0.0,33.0,7.0,2.25,1
4.0,1.0,0.0,0.0,12.0,6.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,0.5,0.0,0.0,11.5,2.0,1.0,-1
23.0,1.0,0.0,9.0,52.0,0.0,1.0,8.0,22.0,0.672727273,245.0,0.2,2.0,0.0,0.18695652199999999,0.0,0.0,9.434782608999999,4.0,1.1739,1
4.0,1.0,0.0,1.0,25.0,6.0,0.0,1.0,2.0,2.0,145.0,0.0,0.0,0.0,0.875,0.0,0.0,35.25,2.0,1.0,-1
1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,1
4.0,2.0,0.0,7.0,10.0,6.0,4.0,5.0,4.0,2.0,28.0,0.0,0.0,0.933333333,0.39285714299999996,0.0,0.0,6.0,1.0,0.5,-1
90.0,1.0,0.0,5.0,123.0,575.0,1.0,4.0,10.0,0.804221995,12396.0,0.272727273,1.0,0.0,0.33895131100000003,0.0,0.0,136.3666667,201.0,12.8222,1
5.0,1.0,0.0,6.0,9.0,0.0,2.0,4.0,4.0,0.25,37.0,1.0,1.0,0.0,0.433333333,0.0,0.0,6.2,1.0,0.8,1
4.0,2.0,0.0,11.0,21.0,6.0,4.0,9.0,4.0,2.0,168.0,0.0,0.0,0.933333333,0.41666666700000005,1.0,1.0,41.0,1.0,0.5,1
6.0,2.0,0.0,20.0,37.0,0.0,5.0,17.0,6.0,0.533333333,316.0,1.0,1.0,0.875,0.41666666700000005,1.0,2.0,51.16666667,1.0,0.6667,1
10.0,3.0,0.0,8.0,20.0,3.0,6.0,2.0,10.0,0.5555555560000001,86.0,1.0,0.0,0.793103448,0.38,1.0,4.0,7.4,1.0,0.6,-1
4.0,2.0,0.0,26.0,25.0,0.0,13.0,14.0,4.0,0.333333333,209.0,1.0,1.0,0.842105263,0.5,1.0,1.0,51.0,1.0,0.75,1
9.0,5.0,0.0,30.0,19.0,0.0,25.0,5.0,9.0,0.625,204.0,1.0,0.0,0.7777777779999999,0.355555556,0.0,0.0,21.11111111,1.0,0.4444,1
4.0,2.0,0.0,5.0,21.0,0.0,1.0,4.0,2.0,0.333333333,118.0,1.0,1.0,0.571428571,0.541666667,0.0,0.0,28.25,2.0,1.0,1
1.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
4.0,2.0,0.0,9.0,16.0,2.0,0.0,9.0,4.0,0.666666667,66.0,0.0,1.0,0.7,0.4375,1.0,1.0,15.25,1.0,0.75,1
10.0,1.0,1.0,12.0,46.0,0.0,1.0,11.0,7.0,0.814814815,357.0,0.5,1.0,0.0,0.42222222200000004,0.0,0.0,34.1,2.0,1.1,1
22.0,3.0,0.0,12.0,84.0,177.0,0.0,12.0,20.0,0.9285714290000001,565.0,1.0,0.0,0.637931034,0.30909090899999997,1.0,1.0,24.13636364,5.0,1.1364,-1
3.0,2.0,0.0,4.0,7.0,3.0,0.0,4.0,3.0,2.0,18.0,0.0,0.0,0.7142857140000001,0.5,0.0,0.0,5.0,1.0,0.6667,-1
2.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1
5.0,2.0,0.0,11.0,21.0,10.0,4.0,9.0,5.0,2.0,154.0,0.0,0.0,0.9032258059999999,0.4,1.0,1.0,29.8,1.0,0.6,1
2.0,1.0,0.0,1.0,10.0,1.0,0.0,1.0,2.0,2.0,42.0,0.0,0.0,0.0,0.75,0.0,0.0,20.0,4.0,2.0,1
6.0,1.0,1.0,5.0,17.0,3.0,3.0,2.0,5.0,0.4,141.0,1.0,0.0,0.0,0.38888888899999996,0.0,0.0,22.33333333,4.0,1.3333,1
5.0,2.0,0.0,16.0,32.0,8.0,0.0,16.0,5.0,0.75,226.0,1.0,1.0,0.636363636,0.44,0.0,0.0,43.2,1.0,0.8,1
3.0,1.0,0.0,5.0,3.0,3.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
