@relation test
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug numeric
@data
15.0,4.0,0.0,9.0,44.0,63.0,0.0,9.0,15.0,0.833333333,230.0,1.0,0.0,0.7777777779999999,0.36666666700000006,2.0,4.0,13.93333333,1.0,0.9333,1
7.0,1.0,0.0,7.0,12.0,0.0,5.0,3.0,7.0,0.5,40.0,1.0,1.0,0.0,0.428571429,0.0,0.0,4.428571429,1.0,0.8571,0
7.0,1.0,0.0,28.0,7.0,21.0,26.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
6.0,1.0,0.0,27.0,13.0,0.0,27.0,0.0,6.0,0.2,87.0,1.0,0.0,0.0,0.444444444,1.0,1.0,13.16666667,4.0,1.3333,1
34.0,4.0,0.0,13.0,88.0,433.0,0.0,13.0,32.0,0.925252525,531.0,1.0,0.0,0.597560976,0.375,2.0,4.0,14.17647059,1.0,0.9706,1
9.0,2.0,0.0,10.0,36.0,14.0,1.0,10.0,8.0,0.5625,159.0,1.0,1.0,0.454545455,0.37777777799999995,0.0,0.0,16.44444444,4.0,1.3333,1
11.0,1.0,0.0,42.0,27.0,31.0,41.0,1.0,11.0,0.3,164.0,1.0,1.0,0.0,0.340909091,1.0,1.0,13.72727273,6.0,2.0,1
5.0,1.0,0.0,6.0,33.0,10.0,2.0,4.0,5.0,2.0,229.0,0.0,0.0,0.0,0.48,0.0,0.0,44.8,7.0,2.0,1
3.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,3.0,0.5,14.0,1.0,0.0,0.0,0.666666667,0.0,0.0,3.333333333,1.0,0.6667,0
9.0,1.0,0.0,4.0,19.0,20.0,1.0,3.0,9.0,0.1875,82.0,1.0,1.0,0.0,0.317460317,0.0,0.0,7.8888888889999995,2.0,1.0,1
13.0,1.0,0.0,2.0,59.0,0.0,1.0,1.0,11.0,0.611111111,682.0,1.0,0.0,0.0,0.4375,0.0,0.0,51.23076923,16.0,2.9231,0
9.0,1.0,0.0,6.0,14.0,24.0,5.0,1.0,9.0,0.65625,105.0,1.0,1.0,0.0,0.311111111,1.0,1.0,10.22222222,2.0,0.8889,1
5.0,1.0,0.0,18.0,52.0,10.0,0.0,18.0,2.0,2.0,489.0,0.0,0.0,0.0,0.25,0.0,0.0,96.8,1.0,0.8,1
14.0,3.0,11.0,16.0,49.0,69.0,11.0,7.0,3.0,0.807692308,255.0,1.0,0.0,0.7551020409999999,0.28571428600000004,0.0,0.0,17.07142857,4.0,1.9286,1
13.0,2.0,0.0,11.0,34.0,0.0,2.0,11.0,13.0,0.333333333,184.0,1.0,2.0,0.571428571,0.240384615,1.0,1.0,13.0,3.0,1.2308,1
6.0,1.0,0.0,8.0,6.0,15.0,7.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
15.0,1.0,0.0,33.0,32.0,13.0,31.0,2.0,13.0,0.875,211.0,0.375,1.0,0.0,0.16071428599999998,0.0,0.0,12.53333333,2.0,1.4667,1
10.0,1.0,0.0,10.0,31.0,0.0,6.0,5.0,10.0,0.5555555560000001,182.0,1.0,1.0,0.0,0.26666666699999997,0.0,0.0,17.0,3.0,1.5,1
3.0,1.0,0.0,14.0,3.0,3.0,13.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
2.0,2.0,0.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,10.0,0.0,0.0,0.833333333,0.666666667,0.0,0.0,4.0,1.0,0.5,0
10.0,1.0,0.0,8.0,10.0,45.0,6.0,2.0,10.0,2.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1
5.0,2.0,0.0,6.0,63.0,0.0,1.0,6.0,5.0,0.541666667,435.0,1.0,2.0,0.80952381,0.4,1.0,1.0,84.8,1.0,0.8,1
6.0,1.0,0.0,12.0,32.0,15.0,8.0,4.0,6.0,1.2,152.0,1.0,0.0,0.0,0.30952381,0.0,0.0,24.16666667,1.0,0.8333,1
11.0,1.0,0.0,7.0,26.0,29.0,4.0,3.0,11.0,0.3,119.0,1.0,2.0,0.0,0.272727273,1.0,1.0,9.636363636,4.0,1.1818,0
20.0,1.0,0.0,30.0,20.0,190.0,23.0,7.0,20.0,1.052631579,21.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,1.0,1.0,1
12.0,6.0,0.0,5.0,24.0,32.0,0.0,5.0,10.0,0.818181818,140.0,0.5,0.0,0.880434783,0.25,1.0,1.0,10.33333333,5.0,1.5,0
21.0,2.0,0.0,21.0,114.0,122.0,3.0,19.0,9.0,0.9,1472.0,1.0,6.0,0.472222222,0.238888889,1.0,2.0,68.09523809999999,8.0,1.7619,1
2.0,2.0,0.0,3.0,6.0,1.0,1.0,2.0,2.0,2.0,48.0,0.0,0.0,0.833333333,0.666666667,0.0,0.0,23.0,6.0,3.0,0
4.0,1.0,0.0,2.0,8.0,4.0,0.0,2.0,4.0,0.666666667,24.0,1.0,1.0,0.0,0.5,0.0,0.0,4.75,1.0,0.75,0
12.0,1.0,0.0,11.0,17.0,18.0,9.0,4.0,12.0,0.681818182,103.0,1.0,2.0,0.0,0.241666667,0.0,0.0,7.083333333,1.0,0.75,1
4.0,1.0,0.0,10.0,44.0,6.0,1.0,9.0,3.0,2.0,432.0,0.0,0.0,0.0,0.35714285700000004,0.0,0.0,107.0,11.0,3.5,1
13.0,1.0,0.0,17.0,13.0,78.0,15.0,3.0,13.0,2.0,13.0,0.0,0.0,0.0,0.487179487,0.0,0.0,0.0,1.0,1.0,0
8.0,1.0,0.0,5.0,17.0,20.0,4.0,1.0,8.0,0.5,121.0,1.0,1.0,0.0,0.34375,1.0,1.0,13.625,6.0,1.5,0
3.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,3.0,0.5,20.0,1.0,0.0,0.0,0.666666667,0.0,0.0,5.0,1.0,0.6667,0
4.0,1.0,0.0,14.0,4.0,6.0,14.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
2.0,1.0,0.0,7.0,21.0,1.0,4.0,4.0,2.0,2.0,88.0,0.0,0.0,0.0,0.625,0.0,0.0,43.0,1.0,0.5,1
5.0,1.0,0.0,6.0,11.0,0.0,4.0,2.0,5.0,0.375,41.0,1.0,1.0,0.0,0.46666666700000003,0.0,0.0,6.8,1.0,0.8,0
2.0,1.0,0.0,10.0,2.0,1.0,10.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,0
1.0,1.0,0.0,4.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
16.0,4.0,0.0,8.0,43.0,86.0,0.0,8.0,16.0,0.857142857,226.0,1.0,0.0,0.765625,0.359375,2.0,4.0,12.6875,1.0,0.9375,1
2.0,1.0,0.0,5.0,5.0,1.0,2.0,3.0,2.0,2.0,9.0,0.0,0.0,0.0,0.666666667,0.0,0.0,3.5,1.0,0.5,1
6.0,1.0,0.0,19.0,81.0,15.0,3.0,17.0,5.0,2.0,681.0,0.0,0.0,0.0,0.28571428600000004,0.0,0.0,112.5,19.0,4.3333,1
3.0,2.0,0.0,4.0,19.0,0.0,1.0,3.0,3.0,0.0,57.0,1.0,0.0,0.7142857140000001,0.5,0.0,0.0,17.66666667,2.0,1.0,0
6.0,1.0,0.0,6.0,39.0,13.0,3.0,3.0,4.0,0.6,193.0,0.0,0.0,0.0,0.35,0.0,0.0,31.0,1.0,0.6667,1
18.0,6.0,0.0,8.0,49.0,77.0,1.0,8.0,14.0,0.794117647,340.0,0.666666667,0.0,0.826530612,0.240740741,2.0,2.0,17.55555556,9.0,1.7778,0
5.0,1.0,0.0,1.0,22.0,8.0,0.0,1.0,5.0,0.5,97.0,1.0,0.0,0.0,0.4,0.0,0.0,18.2,1.0,0.6,0
7.0,1.0,0.0,5.0,8.0,15.0,5.0,0.0,6.0,0.5,51.0,1.0,0.0,0.0,0.535714286,0.0,0.0,5.857142857,1.0,0.5714,0
8.0,2.0,0.0,8.0,39.0,24.0,2.0,7.0,5.0,0.857142857,193.0,1.0,2.0,0.695652174,0.375,0.0,0.0,22.875,1.0,0.875,1
22.0,4.0,0.0,12.0,64.0,149.0,0.0,12.0,18.0,0.863095238,464.0,1.0,0.0,0.7,0.345454545,2.0,3.0,19.72727273,1.0,0.9545,1
6.0,1.0,0.0,2.0,11.0,0.0,1.0,1.0,6.0,0.0,32.0,1.0,0.0,0.0,0.583333333,0.0,0.0,4.166666667,1.0,0.8333,0
82.0,1.0,0.0,72.0,318.0,3021.0,37.0,48.0,72.0,0.9438832770000001,3982.0,0.954545455,4.0,0.0,0.087369421,0.0,0.0,47.29268293,13.0,2.1951,1
17.0,1.0,4.0,16.0,31.0,120.0,4.0,12.0,16.0,0.791666667,146.0,1.0,1.0,0.0,0.18382352899999999,0.0,0.0,7.4117647060000005,2.0,1.1176,1
11.0,2.0,0.0,7.0,31.0,45.0,2.0,6.0,6.0,0.5,166.0,1.0,1.0,0.64,0.363636364,0.0,0.0,13.90909091,2.0,0.9091,1
2.0,1.0,0.0,4.0,2.0,1.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,0
10.0,1.0,0.0,6.0,26.0,15.0,1.0,5.0,10.0,0.694444444,125.0,1.0,2.0,0.0,0.3,1.0,1.0,11.1,2.0,1.1,1
5.0,1.0,0.0,9.0,8.0,0.0,8.0,2.0,5.0,0.5,30.0,1.0,1.0,0.0,0.46666666700000003,0.0,0.0,4.6,1.0,0.8,0
5.0,1.0,0.0,12.0,21.0,0.0,9.0,3.0,5.0,0.0,75.0,1.0,0.0,0.0,0.4,0.0,0.0,13.8,2.0,1.0,0
5.0,1.0,0.0,3.0,8.0,4.0,2.0,1.0,5.0,0.5,34.0,1.0,0.0,0.0,0.6,0.0,0.0,5.6,2.0,1.0,1
2.0,5.0,2.0,5.0,5.0,1.0,2.0,3.0,2.0,2.0,12.0,0.0,0.0,0.987654321,1.0,1.0,1.0,5.0,1.0,0.5,0
32.0,2.0,1.0,31.0,147.0,434.0,2.0,30.0,19.0,0.923387097,1429.0,0.875,1.0,0.347826087,0.121442125,1.0,1.0,43.40625,5.0,1.5938,1
3.0,1.0,0.0,9.0,4.0,1.0,9.0,0.0,1.0,0.75,32.0,0.25,3.0,0.0,0.75,0.0,0.0,8.333333332999999,1.0,0.3333,0
38.0,1.0,0.0,13.0,86.0,519.0,3.0,10.0,38.0,0.866795367,593.0,1.0,2.0,0.0,0.12406015,0.0,0.0,14.23684211,3.0,1.2895,1
16.0,1.0,0.0,10.0,46.0,116.0,8.0,2.0,15.0,1.007407407,431.0,0.222222222,0.0,0.0,0.219047619,0.0,0.0,25.375,8.0,1.75,1
8.0,1.0,0.0,7.0,21.0,0.0,3.0,4.0,7.0,0.428571429,108.0,1.0,0.0,0.0,0.5625,0.0,0.0,11.875,2.0,1.25,1
9.0,2.0,0.0,8.0,18.0,6.0,4.0,4.0,9.0,0.770833333,114.0,1.0,2.0,0.272727273,0.444444444,1.0,4.0,11.0,2.0,1.0,0
6.0,1.0,3.0,6.0,7.0,7.0,3.0,3.0,6.0,0.7,28.0,1.0,1.0,0.0,0.444444444,0.0,0.0,3.333333333,1.0,0.8333,0
2.0,1.0,0.0,1.0,10.0,1.0,1.0,0.0,2.0,2.0,34.0,0.0,0.0,0.0,0.5,0.0,0.0,16.0,4.0,2.0,0
3.0,1.0,0.0,5.0,3.0,3.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,1
12.0,2.0,0.0,12.0,55.0,0.0,1.0,12.0,12.0,0.409090909,320.0,1.0,0.0,0.592592593,0.212962963,1.0,1.0,25.5,5.0,1.5833,1
2.0,1.0,0.0,9.0,2.0,1.0,9.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
3.0,1.0,0.0,10.0,4.0,0.0,10.0,1.0,3.0,0.5,20.0,1.0,1.0,0.0,0.5555555560000001,0.0,0.0,5.0,1.0,0.6667,0
4.0,1.0,0.0,5.0,18.0,4.0,3.0,2.0,2.0,0.833333333,109.0,0.5,0.0,0.0,0.41666666700000005,0.0,0.0,24.75,1.0,0.5,1
20.0,1.0,0.0,14.0,60.0,48.0,6.0,10.0,20.0,0.815789474,515.0,1.0,2.0,0.0,0.166666667,0.0,0.0,24.35,4.0,1.8,0
3.0,2.0,0.0,4.0,10.0,1.0,1.0,3.0,2.0,0.5,57.0,1.0,0.0,0.833333333,0.666666667,0.0,0.0,17.66666667,7.0,2.3333,0
10.0,1.0,0.0,7.0,17.0,27.0,3.0,4.0,10.0,0.75,69.0,1.0,2.0,0.0,0.28,1.0,1.0,5.5,2.0,1.0,1
7.0,4.0,0.0,7.0,26.0,0.0,0.0,7.0,7.0,0.611111111,138.0,1.0,0.0,0.8909090909999999,0.35714285700000004,0.0,0.0,18.28571429,1.0,0.8571,0
4.0,2.0,0.0,4.0,14.0,2.0,2.0,3.0,2.0,0.666666667,89.0,0.5,0.0,0.7142857140000001,0.444444444,0.0,0.0,20.75,7.0,2.0,1
5.0,1.0,0.0,3.0,17.0,6.0,3.0,0.0,4.0,0.95,136.0,0.8,0.0,0.0,0.375,0.0,0.0,25.2,2.0,1.0,1
17.0,1.0,2.0,7.0,34.0,72.0,3.0,4.0,9.0,0.604166667,217.0,1.0,1.0,0.0,0.20261437899999998,0.0,0.0,11.58823529,3.0,1.0588,0
13.0,4.0,0.0,3.0,33.0,68.0,0.0,3.0,12.0,0.833333333,184.0,1.0,0.0,0.8032786890000001,0.487179487,0.0,0.0,12.76923077,3.0,1.0769,0
17.0,4.0,0.0,15.0,78.0,84.0,0.0,15.0,15.0,0.8515625,408.0,1.0,0.0,0.7538461540000001,0.254901961,1.0,1.0,22.52941176,6.0,1.2353,0
8.0,1.0,0.0,11.0,60.0,28.0,2.0,9.0,7.0,2.0,1007.0,0.0,0.0,0.0,0.333333333,0.0,0.0,124.875,11.0,5.125,0
23.0,3.0,1.0,15.0,68.0,127.0,1.0,14.0,8.0,0.613636364,472.0,1.0,0.0,0.6764705879999999,0.18012422399999997,1.0,8.0,19.43478261,4.0,1.4783,1
67.0,1.0,0.0,30.0,173.0,1691.0,15.0,21.0,52.0,0.8818181820000001,2020.0,1.0,6.0,0.0,0.12220149300000001,1.0,1.0,28.85074627,18.0,2.3881,1
1.0,1.0,0.0,6.0,1.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
6.0,1.0,0.0,9.0,11.0,9.0,5.0,4.0,5.0,0.6,46.0,1.0,1.0,0.0,0.2,0.0,0.0,6.5,1.0,0.6667,0
1.0,1.0,0.0,6.0,1.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
10.0,1.0,0.0,2.0,12.0,25.0,1.0,1.0,10.0,0.805555556,53.0,1.0,0.0,0.0,0.7,0.0,0.0,3.9,1.0,0.9,0
6.0,1.0,0.0,6.0,37.0,13.0,2.0,4.0,5.0,0.2,172.0,1.0,0.0,0.0,0.666666667,0.0,0.0,27.5,1.0,0.6667,1
14.0,4.0,0.0,4.0,30.0,55.0,0.0,4.0,14.0,0.833333333,170.0,1.0,0.0,0.790322581,0.35714285700000004,2.0,4.0,10.71428571,1.0,0.9286,1
9.0,1.0,0.0,13.0,13.0,12.0,11.0,2.0,9.0,0.75,47.0,1.0,2.0,0.0,0.333333333,0.0,0.0,3.888888889,1.0,0.8889,1
5.0,1.0,0.0,4.0,16.0,0.0,2.0,2.0,5.0,0.583333333,79.0,0.333333333,0.0,0.0,0.46666666700000003,0.0,0.0,14.2,2.0,1.0,0
17.0,4.0,0.0,12.0,52.0,90.0,2.0,12.0,14.0,0.8125,288.0,1.0,0.0,0.7538461540000001,0.470588235,1.0,1.0,15.58823529,3.0,1.0588,1
6.0,1.0,3.0,6.0,7.0,7.0,3.0,3.0,6.0,0.7,28.0,1.0,1.0,0.0,0.444444444,0.0,0.0,3.333333333,1.0,0.8333,0
2.0,1.0,0.0,5.0,22.0,1.0,2.0,3.0,2.0,2.0,138.0,0.0,0.0,0.0,0.5,0.0,0.0,68.0,1.0,0.5,1
12.0,1.0,0.0,20.0,12.0,66.0,16.0,9.0,12.0,2.0,12.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,1
13.0,1.0,0.0,14.0,58.0,44.0,1.0,13.0,6.0,0.592592593,478.0,1.0,0.0,0.0,0.307692308,0.0,0.0,35.07692308,5.0,1.9231,1
25.0,4.0,0.0,14.0,65.0,234.0,2.0,13.0,20.0,0.904166667,402.0,1.0,0.0,0.671232877,0.37,1.0,2.0,14.68,1.0,0.96,1
