@relation test
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug numeric
@data
2.0,2.0,0.0,7.0,7.0,1.0,1.0,6.0,1.0,2.0,32.0,0.0,0.0,0.944444444,0.625,1.0,1.0,15.0,1.0,0.5,-1
4.0,1.0,0.0,2.0,15.0,0.0,1.0,1.0,3.0,0.333333333,54.0,1.0,0.0,0.0,0.75,0.0,0.0,12.25,4.0,1.5,-1
9.0,1.0,3.0,16.0,14.0,28.0,16.0,2.0,8.0,0.916666667,50.0,0.333333333,1.0,0.0,0.296296296,1.0,1.0,4.222222222,3.0,1.1111,-1
11.0,4.0,0.0,0.0,26.0,55.0,0.0,0.0,11.0,1.1,173.0,1.0,0.0,0.8860759490000001,0.257575758,1.0,1.0,14.63636364,4.0,1.4545,-1
7.0,1.0,0.0,8.0,15.0,1.0,4.0,4.0,7.0,0.41666666700000005,62.0,1.0,0.0,0.0,0.523809524,0.0,0.0,7.571428571,3.0,1.2857,-1
8.0,1.0,0.0,6.0,8.0,28.0,6.0,0.0,8.0,2.0,8.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,1.0,1.0,-1
4.0,1.0,0.0,4.0,9.0,0.0,4.0,0.0,3.0,0.5555555560000001,49.0,1.0,0.0,0.0,0.5555555560000001,0.0,0.0,10.5,2.0,0.75,-1
9.0,2.0,4.0,16.0,56.0,24.0,6.0,11.0,3.0,1.0625,601.0,0.3,3.0,0.428571429,0.174603175,0.0,0.0,63.55555556,1.0,0.8889,-1
18.0,2.0,0.0,6.0,36.0,153.0,1.0,5.0,18.0,1.058823529,84.0,0.0,0.0,0.5,0.268518519,1.0,5.0,3.611111111,1.0,0.9444,-1
3.0,1.0,0.0,7.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,-1
22.0,1.0,0.0,34.0,114.0,219.0,1.0,33.0,6.0,0.962406015,2003.0,0.0,5.0,0.0,0.159090909,0.0,0.0,89.18181818,18.0,5.4545,-1
5.0,1.0,0.0,7.0,5.0,10.0,7.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
4.0,1.0,0.0,3.0,12.0,0.0,1.0,2.0,4.0,0.0,37.0,1.0,0.0,0.0,0.5,0.0,0.0,8.0,1.0,0.75,-1
4.0,2.0,0.0,4.0,6.0,2.0,1.0,3.0,4.0,0.666666667,26.0,1.0,0.0,0.5,0.4375,0.0,0.0,5.0,1.0,0.75,-1
8.0,1.0,0.0,16.0,17.0,22.0,16.0,0.0,4.0,1.0,160.0,0.0,0.0,0.0,0.5,0.0,0.0,18.5,8.0,2.125,-1
1.0,1.0,0.0,12.0,2.0,0.0,10.0,2.0,1.0,2.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,-1
5.0,1.0,1.0,3.0,6.0,10.0,1.0,2.0,5.0,2.0,12.0,0.0,0.0,0.0,0.7333333329999999,0.0,0.0,1.4,1.0,0.8,-1
5.0,2.0,0.0,4.0,25.0,2.0,1.0,3.0,4.0,0.41666666700000005,301.0,1.0,0.0,0.25,0.44,0.0,0.0,58.6,28.0,6.4,-1
43.0,1.0,4.0,52.0,116.0,805.0,40.0,23.0,35.0,0.977513228,962.0,0.27777777800000003,0.0,0.0,0.21587301600000003,0.0,0.0,20.95348837,7.0,1.4884,-1
2.0,2.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,14.0,0.0,0.0,0.8,0.666666667,1.0,1.0,6.0,1.0,0.5,-1
3.0,1.0,0.0,4.0,4.0,3.0,4.0,0.0,3.0,1.4375,23.0,0.0,2.0,0.0,0.5,0.0,0.0,4.0,2.0,1.0,-1
4.0,1.0,0.0,3.0,22.0,6.0,2.0,2.0,2.0,2.0,105.0,0.0,0.0,0.0,0.666666667,0.0,0.0,25.25,4.0,2.0,-1
17.0,1.0,0.0,5.0,27.0,10.0,1.0,4.0,15.0,0.6796875,709.0,1.0,1.0,0.0,0.388235294,0.0,0.0,40.23529412,17.0,3.5294,-1
6.0,1.0,0.0,3.0,20.0,0.0,3.0,3.0,4.0,0.6,120.0,0.666666667,1.0,0.0,0.41666666700000005,0.0,0.0,18.5,3.0,1.6667,-1
75.0,1.0,2.0,58.0,156.0,2419.0,46.0,20.0,49.0,0.912483912,1888.0,0.666666667,5.0,0.0,0.106821107,0.0,0.0,23.89333333,6.0,1.72,-1
5.0,7.0,0.0,11.0,57.0,0.0,2.0,9.0,2.0,0.0,438.0,1.0,1.0,0.9950617279999999,0.44,4.0,10.0,86.4,21.0,8.4,-1
59.0,1.0,0.0,73.0,163.0,1389.0,60.0,23.0,47.0,0.800862069,1844.0,0.25,5.0,0.0,0.117647059,0.0,0.0,29.91525424,25.0,1.4915,-1
7.0,3.0,0.0,16.0,73.0,1.0,1.0,16.0,2.0,2.0,828.0,0.0,0.0,0.7,0.23809523800000001,1.0,1.0,117.2857143,6.0,1.5714,-1
4.0,3.0,0.0,10.0,43.0,4.0,1.0,10.0,2.0,2.0,405.0,0.0,0.0,0.8235294120000001,0.375,1.0,1.0,100.25,26.0,7.75,-1
13.0,1.0,0.0,2.0,13.0,78.0,2.0,0.0,13.0,2.0,13.0,0.0,0.0,0.0,0.43076923100000003,0.0,0.0,0.0,1.0,1.0,-1
14.0,1.0,0.0,9.0,63.0,0.0,4.0,6.0,1.0,0.269230769,721.0,0.5,1.0,0.0,0.30952381,0.0,0.0,50.35714286,19.0,4.1429,-1
17.0,5.0,0.0,28.0,105.0,100.0,17.0,25.0,2.0,0.9097222220000001,590.0,1.0,3.0,0.976083707,0.215686275,0.0,0.0,33.17647059,2.0,1.0,-1
4.0,1.0,0.0,7.0,54.0,4.0,1.0,7.0,3.0,1.0,318.0,1.0,0.0,0.0,0.5,0.0,0.0,77.75,9.0,4.5,-1
25.0,1.0,1.0,9.0,60.0,62.0,6.0,6.0,19.0,0.729166667,496.0,1.0,1.0,0.0,0.20571428600000002,0.0,0.0,18.6,6.0,1.92,-1
19.0,1.0,0.0,17.0,56.0,157.0,2.0,17.0,7.0,0.977777778,401.0,1.0,2.0,0.0,0.342105263,0.0,0.0,19.57894737,12.0,2.8947,-1
22.0,1.0,3.0,24.0,47.0,231.0,19.0,9.0,18.0,1.0,322.0,0.0,1.0,0.0,0.22727272699999998,0.0,0.0,13.59090909,5.0,1.6818,-1
33.0,1.0,4.0,47.0,67.0,444.0,41.0,10.0,31.0,0.9291666670000001,529.0,0.2,0.0,0.0,0.21590909100000003,0.0,0.0,14.57575758,9.0,1.8182,-1
16.0,1.0,0.0,167.0,55.0,58.0,166.0,2.0,8.0,0.8736842109999999,485.0,0.6315789470000001,1.0,0.0,0.16190476199999998,0.0,0.0,28.125,7.0,2.3125,-1
4.0,1.0,0.0,3.0,5.0,6.0,1.0,2.0,3.0,1.0,15.0,0.0,1.0,0.0,0.533333333,0.0,0.0,2.5,1.0,0.5,-1
13.0,2.0,0.0,5.0,35.0,6.0,3.0,2.0,9.0,0.333333333,281.0,1.0,0.0,0.571428571,0.564102564,1.0,2.0,20.53846154,4.0,1.8462,-1
3.0,1.0,0.0,13.0,4.0,3.0,12.0,3.0,2.0,1.0,16.0,0.0,2.0,0.0,0.666666667,0.0,0.0,3.666666667,1.0,0.6667,-1
7.0,7.0,1.0,7.0,41.0,21.0,3.0,5.0,6.0,2.0,220.0,0.0,0.0,0.995447648,0.5,2.0,2.0,30.42857143,1.0,0.4286,-1
2.0,2.0,0.0,10.0,7.0,1.0,1.0,9.0,1.0,1.0,79.0,0.0,0.0,0.944444444,0.625,1.0,1.0,38.0,1.0,0.5,-1
1.0,5.0,0.0,10.0,10.0,0.0,1.0,10.0,1.0,2.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,0.0,0.0,-1
2.0,1.0,0.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,12.0,1.0,1.0,0.0,0.75,0.0,0.0,4.5,1.0,0.5,-1
2.0,5.0,0.0,4.0,24.0,0.0,2.0,2.0,0.0,0.333333333,148.0,1.0,1.0,0.998470948,0.75,0.0,0.0,71.5,4.0,2.0,-1
5.0,2.0,0.0,12.0,35.0,6.0,1.0,11.0,1.0,0.625,221.0,0.0,0.0,0.80952381,0.4,1.0,1.0,42.8,1.0,0.8,-1
2.0,1.0,0.0,5.0,2.0,1.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
8.0,6.0,0.0,6.0,31.0,20.0,3.0,5.0,1.0,0.761904762,121.0,0.666666667,1.0,0.9911111109999999,0.428571429,4.0,12.0,13.75,1.0,0.75,-1
5.0,2.0,0.0,11.0,10.0,2.0,5.0,6.0,3.0,0.625,128.0,0.25,0.0,0.80952381,0.44,1.0,1.0,23.8,3.0,1.6,-1
21.0,5.0,0.0,20.0,99.0,130.0,6.0,19.0,5.0,0.816666667,596.0,1.0,3.0,0.9711815559999999,0.32380952399999996,2.0,5.0,26.66666667,10.0,1.7143,-1
8.0,1.0,0.0,15.0,43.0,14.0,6.0,11.0,7.0,0.8214285709999999,378.0,1.0,1.0,0.0,0.35714285700000004,0.0,0.0,45.75,16.0,2.875,-1
10.0,1.0,0.0,28.0,37.0,45.0,26.0,2.0,9.0,2.0,218.0,0.0,0.0,0.0,0.17,0.0,0.0,20.8,9.0,2.5,-1
12.0,2.0,0.0,5.0,72.0,0.0,1.0,5.0,11.0,0.563636364,525.0,1.0,1.0,0.26666666699999997,0.28571428600000004,1.0,1.0,42.33333333,6.0,2.5833,-1
13.0,2.0,0.0,1.0,20.0,30.0,1.0,1.0,9.0,0.805555556,115.0,1.0,0.0,0.571428571,0.269230769,0.0,0.0,7.384615385,2.0,1.0769,-1
22.0,1.0,2.0,21.0,52.0,201.0,15.0,6.0,19.0,0.947619048,411.0,0.9,1.0,0.0,0.2,0.0,0.0,17.22727273,6.0,1.9545,-1
21.0,1.0,0.0,30.0,67.0,0.0,15.0,18.0,18.0,0.5,411.0,1.0,1.0,0.0,0.2875,0.0,0.0,18.47619048,6.0,1.3333,-1
5.0,2.0,0.0,7.0,22.0,4.0,1.0,6.0,2.0,0.5,155.0,0.0,0.0,0.80952381,0.36666666700000006,0.0,0.0,29.8,10.0,4.0,-1
2.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,2.0,2.0,55.0,0.0,0.0,0.0,0.5,0.0,0.0,26.5,5.0,2.5,-1
4.0,1.0,0.0,5.0,8.0,2.0,4.0,3.0,1.0,1.0,239.0,0.2,3.0,0.0,0.5,0.0,0.0,56.25,6.0,3.25,-1
3.0,1.0,0.0,28.0,3.0,3.0,28.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
8.0,2.0,0.0,11.0,55.0,12.0,4.0,9.0,4.0,0.771428571,388.0,1.0,0.0,0.897058824,0.3125,0.0,0.0,46.875,15.0,2.875,-1
2.0,1.0,0.0,6.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
10.0,1.0,0.0,10.0,44.0,23.0,7.0,3.0,10.0,0.805555556,421.0,1.0,1.0,0.0,0.257142857,0.0,0.0,40.7,13.0,2.9,-1
4.0,2.0,0.0,15.0,22.0,6.0,2.0,13.0,1.0,2.0,119.0,0.0,0.0,0.85,0.4375,1.0,1.0,28.75,1.0,0.75,-1
3.0,1.0,0.0,5.0,3.0,3.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1
17.0,1.0,0.0,3.0,82.0,106.0,0.0,3.0,13.0,0.5625,2224.0,1.0,0.0,0.0,0.18487395,0.0,0.0,129.58823529999998,46.0,8.0,-1
6.0,2.0,0.0,14.0,16.0,15.0,3.0,11.0,2.0,1.0,113.0,0.0,1.0,0.772727273,0.46666666700000003,0.0,0.0,17.66666667,2.0,1.0,-1
9.0,1.0,0.0,4.0,13.0,0.0,4.0,0.0,8.0,0.725,104.0,0.2,0.0,0.0,0.35,0.0,0.0,10.0,3.0,0.7778,-1
5.0,1.0,0.0,11.0,5.0,10.0,11.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1
8.0,1.0,0.0,12.0,16.0,12.0,6.0,6.0,7.0,0.75,88.0,0.5,0.0,0.0,0.28571428600000004,0.0,0.0,9.5,2.0,1.125,-1
1.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-1
39.0,1.0,0.0,49.0,181.0,469.0,34.0,29.0,26.0,0.805555556,2302.0,1.0,4.0,0.0,0.15064102599999998,0.0,0.0,57.56410256,17.0,3.1795,-1
3.0,1.0,0.0,13.0,38.0,3.0,4.0,13.0,3.0,2.0,191.0,0.0,0.0,0.0,0.666666667,0.0,0.0,62.66666667,9.0,3.3333,-1
5.0,1.0,0.0,10.0,37.0,0.0,3.0,9.0,1.0,0.5,203.0,0.0,0.0,0.0,0.36,0.0,0.0,39.2,1.0,0.8,-1
4.0,2.0,0.0,10.0,8.0,4.0,4.0,6.0,2.0,0.666666667,37.0,0.0,0.0,0.85,0.5,0.0,0.0,8.0,2.0,1.0,-1
41.0,1.0,0.0,25.0,120.0,820.0,15.0,17.0,14.0,2.0,1482.0,0.0,0.0,0.0,0.142276423,0.0,0.0,35.14634146,7.0,1.7073,-1
2.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,2.0,2.0,12.0,0.0,0.0,0.0,0.75,0.0,0.0,5.0,1.0,0.5,-1
14.0,6.0,0.0,7.0,56.0,51.0,2.0,7.0,1.0,0.890688259,557.0,1.0,0.0,0.980938416,0.5,3.0,5.0,37.42857143,5.0,1.4286,-1
8.0,5.0,0.0,5.0,33.0,0.0,4.0,1.0,8.0,0.571428571,419.0,1.0,0.0,0.9893939390000001,0.625,0.0,0.0,51.0,12.0,3.375,-1
23.0,1.0,0.0,6.0,57.0,41.0,2.0,5.0,7.0,0.9359925790000001,1257.0,0.30612244899999996,10.0,0.0,0.222727273,0.0,0.0,51.52173913,12.0,3.0435,-1
15.0,5.0,0.0,27.0,107.0,67.0,17.0,25.0,2.0,0.9071428570000001,564.0,0.8,4.0,0.98048048,0.18367346899999998,0.0,0.0,35.93333333,3.0,1.0667,-1
6.0,1.0,0.0,6.0,48.0,0.0,0.0,6.0,4.0,0.3,290.0,1.0,0.0,0.0,0.2,0.0,0.0,47.0,8.0,3.1667,-1
16.0,6.0,0.0,10.0,72.0,74.0,2.0,10.0,1.0,0.833333333,557.0,1.0,6.0,0.978070175,0.375,2.0,4.0,33.1875,8.0,1.9375,-1
1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
351.0,1.0,0.0,51.0,443.0,41713.0,1.0,51.0,88.0,0.6028571429999999,12535.0,0.538461538,8.0,0.0,0.126305793,0.0,0.0,34.67521368,18.0,2.8091,-1
3.0,2.0,0.0,12.0,20.0,3.0,1.0,11.0,1.0,1.0,294.0,0.0,0.0,0.894736842,0.533333333,1.0,1.0,96.66666667,1.0,0.6667,-1
3.0,7.0,0.0,2.0,6.0,3.0,0.0,2.0,1.0,2.0,16.0,0.0,0.0,0.997088792,0.666666667,1.0,2.0,4.333333333,1.0,0.6667,-1
4.0,2.0,0.0,4.0,17.0,6.0,2.0,3.0,4.0,2.0,86.0,0.0,0.0,0.9285714290000001,0.6,1.0,1.0,20.5,2.0,1.0,-1
7.0,1.0,0.0,0.0,48.0,21.0,0.0,0.0,3.0,2.0,333.0,0.0,0.0,0.0,0.28571428600000004,0.0,0.0,46.57142857,3.0,1.2857,-1
1.0,2.0,0.0,18.0,2.0,0.0,16.0,2.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-1
17.0,5.0,23.0,25.0,39.0,102.0,23.0,2.0,14.0,0.734375,507.0,1.0,0.0,0.976083707,0.470588235,0.0,0.0,28.58823529,3.0,1.2353,-1
18.0,1.0,0.0,13.0,94.0,39.0,4.0,11.0,9.0,0.705882353,707.0,0.875,0.0,0.0,0.111111111,0.0,0.0,37.83333333,14.0,2.5556,-1
3.0,1.0,0.0,3.0,8.0,0.0,3.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.666666667,0.0,0.0,6.666666667,1.0,0.6667,-1
3.0,2.0,0.0,6.0,16.0,1.0,1.0,5.0,3.0,0.5,97.0,1.0,0.0,0.666666667,0.428571429,0.0,0.0,31.0,8.0,3.3333,-1
5.0,2.0,0.0,4.0,17.0,0.0,1.0,4.0,4.0,0.41666666700000005,109.0,1.0,2.0,0.5,0.4,0.0,0.0,20.2,4.0,1.6,-1
8.0,6.0,0.0,9.0,26.0,16.0,8.0,2.0,5.0,0.28571428600000004,105.0,1.0,0.0,0.9921875,0.35,1.0,2.0,12.0,2.0,1.0,-1
3.0,1.0,0.0,10.0,29.0,3.0,2.0,10.0,3.0,2.0,157.0,0.0,0.0,0.0,0.666666667,0.0,0.0,51.33333333,10.0,3.6667,-1
7.0,1.0,0.0,8.0,31.0,19.0,3.0,5.0,5.0,0.833333333,159.0,0.0,0.0,0.0,0.208333333,0.0,0.0,21.57142857,5.0,1.8571,-1
44.0,1.0,0.0,49.0,156.0,632.0,15.0,39.0,32.0,0.773784355,1802.0,1.0,4.0,0.0,0.104651163,0.0,0.0,39.70454545,30.0,3.25,-1
11.0,1.0,0.0,10.0,47.0,41.0,5.0,5.0,9.0,0.7,551.0,0.5,0.0,0.0,0.1375,0.0,0.0,48.36363636,25.0,5.8182,-1
6.0,2.0,0.0,20.0,46.0,15.0,2.0,18.0,1.0,1.114285714,427.0,0.0,0.0,0.772727273,0.6190476189999999,0.0,0.0,69.0,1.0,0.8333,-1
4.0,1.0,0.0,21.0,5.0,0.0,21.0,0.0,4.0,0.666666667,28.0,1.0,0.0,0.0,0.5,0.0,0.0,5.25,1.0,0.75,-1
11.0,6.0,0.0,11.0,70.0,47.0,3.0,10.0,8.0,0.911111111,672.0,1.0,11.0,0.985272459,0.272727273,3.0,5.0,57.63636364,3.0,1.3636,-1
10.0,1.0,0.0,19.0,38.0,0.0,15.0,6.0,8.0,0.222222222,191.0,1.0,0.0,0.0,0.20370370399999999,0.0,0.0,18.0,3.0,1.3,-1
9.0,1.0,0.0,20.0,43.0,0.0,12.0,11.0,3.0,0.798076923,466.0,0.0,1.0,0.0,0.365079365,0.0,0.0,49.33333333,4.0,0.6667,-1
1.0,2.0,0.0,5.0,2.0,0.0,3.0,2.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-1
3.0,2.0,0.0,4.0,6.0,0.0,1.0,3.0,2.0,0.5,32.0,0.5,1.0,0.75,0.666666667,0.0,0.0,9.0,1.0,0.3333,-1
4.0,1.0,0.0,1.0,4.0,6.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
34.0,1.0,1.0,21.0,70.0,507.0,14.0,9.0,20.0,0.868686869,589.0,1.0,1.0,0.0,0.127272727,0.0,0.0,16.05882353,5.0,1.5882,-1
6.0,1.0,0.0,2.0,13.0,0.0,2.0,0.0,6.0,0.0,75.0,1.0,0.0,0.0,0.5,0.0,0.0,11.33333333,2.0,1.0,-1
1.0,2.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-1
31.0,5.0,0.0,79.0,111.0,273.0,62.0,23.0,29.0,0.95,698.0,0.25,1.0,0.9679487179999999,0.18951612899999998,2.0,11.0,21.38709677,8.0,2.4516,-1
1.0,1.0,0.0,48.0,1.0,0.0,48.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
23.0,6.0,0.0,29.0,73.0,201.0,21.0,16.0,7.0,0.8706293709999999,403.0,0.923076923,5.0,0.9670164920000001,0.17391304300000002,2.0,3.0,15.95652174,6.0,1.5652,-1
3.0,1.0,0.0,7.0,3.0,3.0,6.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.8888888890000001,0.0,0.0,0.0,1.0,1.0,-1
12.0,1.0,0.0,10.0,24.0,26.0,5.0,5.0,7.0,0.75,182.0,0.0,2.0,0.0,0.333333333,0.0,0.0,13.5,3.0,0.8333,-1
3.0,2.0,0.0,11.0,10.0,3.0,4.0,7.0,2.0,2.0,81.0,0.0,0.0,0.894736842,0.533333333,1.0,1.0,26.0,1.0,0.6667,-1
10.0,2.0,0.0,11.0,24.0,45.0,4.0,7.0,7.0,2.0,99.0,0.0,0.0,0.8875,0.32857142899999997,1.0,5.0,8.9,2.0,1.1,-1
4.0,1.0,0.0,5.0,4.0,6.0,4.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.833333333,0.0,0.0,0.0,1.0,1.0,-1
1.0,1.0,0.0,8.0,1.0,0.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
4.0,2.0,0.0,4.0,6.0,0.0,4.0,0.0,3.0,2.0,83.0,0.0,0.0,0.842105263,0.5625,1.0,11.0,19.75,3.0,1.25,-1
7.0,4.0,1.0,4.0,25.0,19.0,2.0,3.0,4.0,0.333333333,130.0,0.0,1.0,0.953488372,0.326530612,1.0,3.0,17.42857143,1.0,0.5714,-1
2.0,1.0,0.0,9.0,2.0,1.0,9.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,-1
2.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,2.0,2.0,12.0,0.0,0.0,0.0,0.75,0.0,0.0,5.0,1.0,0.5,-1
2.0,1.0,0.0,4.0,9.0,1.0,1.0,3.0,2.0,2.0,57.0,0.0,0.0,0.0,0.625,0.0,0.0,27.5,7.0,3.5,-1
4.0,2.0,0.0,7.0,21.0,0.0,2.0,5.0,3.0,0.0,79.0,1.0,0.0,0.7,0.5,1.0,1.0,18.5,3.0,1.25,-1
1.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
21.0,1.0,0.0,10.0,36.0,96.0,5.0,8.0,14.0,0.754166667,559.0,1.0,8.0,0.0,0.204081633,0.0,0.0,25.04761905,8.0,2.5714,-1
4.0,5.0,0.0,9.0,23.0,0.0,6.0,7.0,2.0,0.5,82.0,1.0,1.0,0.995856354,0.41666666700000005,0.0,0.0,19.0,2.0,1.0,-1
2.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,2.0,2.0,11.0,0.0,0.0,0.0,0.75,0.0,0.0,4.5,1.0,0.5,-1
4.0,2.0,0.0,12.0,24.0,6.0,3.0,9.0,2.0,2.0,190.0,0.0,0.0,0.85,0.625,1.0,1.0,46.5,1.0,0.75,-1
3.0,2.0,0.0,9.0,26.0,0.0,1.0,9.0,2.0,0.0,172.0,1.0,1.0,0.8888888890000001,1.0,1.0,2.0,56.0,7.0,3.3333,-1
2.0,1.0,0.0,8.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.0,1.0,-1
8.0,7.0,0.0,12.0,41.0,22.0,2.0,11.0,7.0,0.542857143,212.0,1.0,3.0,0.994206257,0.46875,1.0,1.0,24.875,8.0,1.5,-1
6.0,2.0,0.0,8.0,15.0,5.0,7.0,2.0,5.0,0.8666666670000001,68.0,0.333333333,0.0,0.428571429,0.4,1.0,1.0,9.333333332999999,1.0,0.6667,-1
8.0,1.0,0.0,15.0,76.0,0.0,3.0,13.0,2.0,0.745341615,930.0,1.0,4.0,0.0,0.296703297,0.0,0.0,112.375,16.0,3.5,-1
10.0,6.0,0.0,7.0,47.0,19.0,4.0,5.0,4.0,0.592592593,254.0,1.0,1.0,0.987860395,0.271428571,2.0,2.0,23.8,4.0,1.3,-1
10.0,2.0,0.0,11.0,38.0,13.0,4.0,8.0,9.0,0.694444444,294.0,0.75,1.0,0.8297872340000001,0.37777777799999995,2.0,3.0,28.0,3.0,1.6,-1
2.0,1.0,0.0,4.0,4.0,1.0,0.0,4.0,2.0,2.0,12.0,0.0,0.0,0.0,0.75,0.0,0.0,5.0,1.0,0.5,-1
6.0,1.0,0.0,6.0,26.0,15.0,6.0,1.0,6.0,2.0,193.0,0.0,0.0,0.0,0.233333333,0.0,0.0,31.16666667,5.0,2.3333,-1
5.0,1.0,0.0,2.0,17.0,4.0,1.0,1.0,3.0,0.5,133.0,1.0,0.0,0.0,0.433333333,0.0,0.0,24.8,3.0,2.0,-1
2.0,2.0,0.0,6.0,9.0,1.0,1.0,5.0,1.0,1.0,32.0,1.0,0.0,0.954545455,0.75,0.0,0.0,14.5,2.0,1.0,-1
