@relation test
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug numeric
@data
7.0,3.0,0.0,8.0,18.0,21.0,2.0,6.0,4.0,2.0,66.0,0.0,0.0,0.875,0.326530612,0.0,0.0,8.428571429,2.0,0.7143,-1
1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
2.0,1.0,0.0,5.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
16.0,1.0,0.0,8.0,28.0,74.0,3.0,7.0,12.0,0.8444444440000001,154.0,1.0,1.0,0.0,0.1875,0.0,0.0,8.25,3.0,1.1875,1
4.0,3.0,0.0,9.0,11.0,6.0,6.0,4.0,4.0,2.0,25.0,0.0,0.0,0.97029703,0.625,1.0,2.0,5.25,1.0,0.75,1
13.0,3.0,0.0,8.0,25.0,26.0,1.0,7.0,13.0,0.625,161.0,1.0,0.0,0.907407407,0.307692308,1.0,2.0,11.07692308,5.0,1.3077,1
4.0,0.0,0.0,10.0,18.0,2.0,1.0,9.0,3.0,0.666666667,75.0,1.0,2.0,0.0,0.833333333,0.0,0.0,17.0,1.0,0.5,-1
1.0,2.0,0.0,5.0,2.0,0.0,2.0,3.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,-1
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
1.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
15.0,2.0,0.0,18.0,28.0,101.0,5.0,17.0,13.0,0.75,118.0,1.0,2.0,0.548387097,0.2,1.0,1.0,6.733333332999999,2.0,1.0667,-1
6.0,1.0,0.0,9.0,18.0,15.0,8.0,1.0,5.0,2.0,102.0,0.0,0.0,0.0,0.333333333,0.0,0.0,16.0,5.0,2.8333,1
16.0,1.0,0.0,6.0,47.0,112.0,4.0,2.0,14.0,0.6,301.0,1.0,0.0,0.0,0.4875,0.0,0.0,17.6875,1.0,0.875,1
32.0,1.0,0.0,3.0,67.0,484.0,1.0,3.0,21.0,0.854070661,651.0,0.523809524,0.0,0.0,0.25345622100000004,0.0,0.0,18.6875,7.0,1.7813,-1
2.0,1.0,0.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.75,0.0,0.0,3.0,1.0,0.5,-1
6.0,2.0,0.0,2.0,11.0,9.0,1.0,1.0,6.0,0.2,45.0,1.0,0.0,0.5,0.41666666700000005,0.0,0.0,6.333333333,2.0,0.8333,-1
3.0,2.0,0.0,1.0,5.0,3.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,0.923076923,0.666666667,1.0,2.0,3.0,1.0,0.3333,-1
1.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
2.0,5.0,0.0,5.0,10.0,0.0,1.0,4.0,2.0,0.0,27.0,1.0,0.0,0.947368421,0.666666667,0.0,0.0,12.0,1.0,0.5,1
14.0,1.0,0.0,3.0,22.0,59.0,0.0,3.0,13.0,0.7538461540000001,125.0,1.0,0.0,0.0,0.17857142899999998,0.0,0.0,7.571428571,1.0,0.7857,-1
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
12.0,1.0,0.0,14.0,32.0,16.0,3.0,14.0,9.0,0.795454545,104.0,1.0,4.0,0.0,0.345454545,0.0,0.0,7.333333333,1.0,0.8333,-1
6.0,2.0,0.0,2.0,9.0,9.0,1.0,1.0,6.0,0.2,41.0,1.0,0.0,0.5,0.5,0.0,0.0,5.666666667,2.0,0.8333,-1
10.0,1.0,2.0,9.0,18.0,9.0,4.0,7.0,10.0,0.666666667,86.0,1.0,3.0,0.0,0.28571428600000004,0.0,0.0,7.3,3.0,1.2,-1
2.0,3.0,0.0,8.0,8.0,1.0,2.0,7.0,2.0,2.0,31.0,0.0,0.0,0.9523809520000001,0.625,0.0,0.0,14.5,2.0,1.0,1
3.0,1.0,0.0,4.0,9.0,3.0,1.0,3.0,3.0,2.0,21.0,0.0,0.0,0.0,0.533333333,0.0,0.0,6.0,1.0,0.6667,1
8.0,2.0,1.0,8.0,23.0,8.0,2.0,6.0,5.0,0.28571428600000004,82.0,1.0,0.0,0.65,0.375,1.0,1.0,9.125,1.0,0.875,1
52.0,2.0,1.0,36.0,112.0,1166.0,4.0,33.0,38.0,0.91349481,993.0,1.0,8.0,0.213114754,0.08875129,1.0,1.0,17.76923077,7.0,1.3846,1
7.0,3.0,0.0,10.0,22.0,0.0,2.0,10.0,2.0,0.7333333329999999,88.0,1.0,4.0,0.814814815,0.3,1.0,1.0,10.85714286,1.0,0.7143,-1
27.0,2.0,0.0,20.0,62.0,293.0,1.0,19.0,23.0,0.905325444,343.0,1.0,4.0,0.074074074,0.134615385,0.0,0.0,11.22222222,3.0,1.1481,-1
9.0,1.0,0.0,6.0,34.0,10.0,1.0,5.0,8.0,0.5,185.0,0.666666667,0.0,0.0,0.333333333,0.0,0.0,19.22222222,4.0,1.8889,-1
11.0,3.0,2.0,17.0,16.0,51.0,9.0,9.0,10.0,0.6,85.0,1.0,2.0,0.677419355,0.24675324699999998,1.0,1.0,6.545454545,2.0,1.0,-1
5.0,2.0,0.0,9.0,21.0,0.0,1.0,8.0,3.0,0.25,84.0,1.0,2.0,0.764705882,0.4,1.0,1.0,15.4,1.0,0.8,1
5.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.5,32.0,1.0,0.0,0.0,0.46666666700000003,0.0,0.0,5.0,1.0,0.8,1
2.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0,2.0,2.0,26.0,0.0,0.0,0.0,0.75,0.0,0.0,12.0,1.0,0.5,-1
2.0,1.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,1.0,0.5,1
5.0,3.0,0.0,19.0,43.0,2.0,3.0,19.0,3.0,0.5,157.0,1.0,1.0,0.846153846,0.46666666700000003,1.0,1.0,30.0,1.0,0.8,-1
14.0,1.0,0.0,10.0,21.0,59.0,8.0,3.0,13.0,0.641025641,126.0,1.0,1.0,0.0,0.375,0.0,0.0,7.785714286,4.0,1.2143,1
4.0,3.0,0.0,9.0,8.0,2.0,2.0,9.0,2.0,0.7777777779999999,33.0,1.0,2.0,0.904761905,0.4,0.0,0.0,6.5,1.0,0.5,-1
4.0,2.0,0.0,11.0,7.0,4.0,10.0,1.0,2.0,0.9523809520000001,89.0,0.14285714300000002,7.0,0.857142857,0.444444444,1.0,1.0,19.5,1.0,0.5,-1
1.0,6.0,0.0,3.0,6.0,0.0,1.0,2.0,1.0,2.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,-1
4.0,4.0,0.0,1.0,6.0,0.0,1.0,0.0,3.0,0.666666667,37.0,1.0,0.0,0.9722222220000001,0.45,0.0,0.0,7.75,2.0,0.75,-1
2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
2.0,3.0,0.0,7.0,14.0,1.0,0.0,7.0,1.0,2.0,42.0,0.0,0.0,0.958333333,0.666666667,1.0,2.0,20.0,1.0,0.5,-1
45.0,1.0,0.0,17.0,85.0,864.0,8.0,14.0,38.0,0.9074675320000001,523.0,1.0,3.0,0.0,0.13888888900000002,0.0,0.0,10.31111111,4.0,1.2667,1
1.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
3.0,2.0,0.0,1.0,5.0,3.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,0.923076923,0.666666667,1.0,2.0,3.0,1.0,0.3333,1
2.0,3.0,0.0,4.0,8.0,0.0,1.0,3.0,1.0,0.0,33.0,1.0,1.0,0.954545455,0.666666667,0.0,0.0,15.0,1.0,0.5,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
4.0,0.0,0.0,10.0,18.0,4.0,1.0,9.0,3.0,0.666666667,81.0,1.0,0.0,0.0,0.4375,0.0,0.0,19.0,6.0,2.25,-1
4.0,2.0,0.0,11.0,7.0,0.0,7.0,6.0,4.0,0.0,34.0,1.0,1.0,0.947368421,0.541666667,0.0,0.0,7.25,1.0,0.5,-1
4.0,3.0,0.0,3.0,5.0,4.0,1.0,3.0,4.0,0.666666667,22.0,1.0,1.0,0.5,0.5,0.0,0.0,4.25,1.0,0.75,-1
8.0,1.0,1.0,13.0,64.0,12.0,2.0,11.0,2.0,0.7857142859999999,388.0,0.75,2.0,0.0,0.321428571,0.0,0.0,47.0,11.0,2.125,1
2.0,1.0,0.0,3.0,11.0,1.0,1.0,2.0,2.0,2.0,54.0,0.0,0.0,0.0,0.666666667,0.0,0.0,26.0,6.0,3.0,1
2.0,1.0,0.0,11.0,2.0,1.0,11.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.833333333,0.0,0.0,0.0,1.0,1.0,-1
52.0,3.0,0.0,17.0,109.0,1318.0,1.0,17.0,49.0,0.607843137,435.0,0.5,1.0,0.319444444,0.101495726,1.0,2.0,7.288461538,5.0,1.0192,-1
12.0,3.0,0.0,11.0,26.0,44.0,1.0,10.0,8.0,0.727272727,121.0,1.0,3.0,0.666666667,0.233766234,1.0,1.0,8.75,2.0,0.8333,-1
2.0,2.0,0.0,3.0,5.0,1.0,0.0,3.0,2.0,2.0,12.0,0.0,0.0,0.9,1.0,0.0,0.0,5.0,1.0,0.5,-1
10.0,2.0,12.0,22.0,21.0,17.0,13.0,9.0,7.0,0.7777777779999999,90.0,1.0,4.0,0.590909091,0.28,1.0,1.0,7.6,2.0,1.1,1
26.0,1.0,1.0,10.0,47.0,0.0,5.0,5.0,24.0,0.08,236.0,1.0,1.0,0.0,0.258241758,0.0,0.0,8.038461538,2.0,1.0,-1
4.0,3.0,0.0,4.0,19.0,6.0,1.0,4.0,3.0,2.0,62.0,0.0,0.0,0.92,0.375,1.0,1.0,14.5,1.0,0.5,-1
10.0,3.0,0.0,13.0,25.0,43.0,0.0,13.0,6.0,0.833333333,116.0,1.0,2.0,0.7419354840000001,0.333333333,1.0,2.0,10.4,2.0,0.9,1
23.0,1.0,0.0,2.0,42.0,237.0,0.0,2.0,22.0,0.075757576,230.0,1.0,0.0,0.0,0.381818182,0.0,0.0,8.869565217,2.0,1.4348,-1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
5.0,1.0,0.0,4.0,5.0,10.0,4.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
18.0,2.0,0.0,9.0,20.0,147.0,4.0,7.0,14.0,0.705882353,100.0,1.0,1.0,0.692307692,0.25925925899999996,1.0,3.0,4.5,1.0,0.8889,-1
