@relation test
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug numeric
@data
20.0,3.0,0.0,14.0,67.0,130.0,1.0,13.0,16.0,0.8468899520000001,812.0,1.0,4.0,0.660714286,0.25,1.0,1.0,39.05,25.0,3.05,-1
1.0,1.0,0.0,15.0,1.0,0.0,14.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
28.0,3.0,0.0,44.0,96.0,286.0,32.0,13.0,22.0,0.592592593,1047.0,0.5,1.0,0.545454545,0.126984127,2.0,5.0,36.32142857,15.0,2.5357,-1
8.0,5.0,0.0,6.0,26.0,0.0,1.0,5.0,5.0,0.571428571,164.0,1.0,0.0,0.8235294120000001,0.375,2.0,5.0,19.125,4.0,1.125,-1
4.0,3.0,0.0,6.0,16.0,0.0,0.0,6.0,4.0,0.333333333,46.0,1.0,0.0,0.925,0.625,1.0,1.0,10.25,1.0,0.75,-1
6.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,6.0,0.0,43.0,1.0,1.0,0.0,0.666666667,0.0,0.0,6.0,1.0,0.8333,-1
3.0,2.0,0.0,9.0,26.0,3.0,1.0,8.0,2.0,2.0,147.0,0.0,0.0,0.92,1.0,1.0,1.0,48.0,10.0,3.6667,-1
8.0,5.0,0.0,9.0,23.0,0.0,4.0,5.0,8.0,0.761904762,198.0,0.5,0.0,0.8444444440000001,0.35,1.0,4.0,23.0,6.0,2.25,-1
4.0,2.0,0.0,4.0,15.0,0.0,1.0,3.0,4.0,0.333333333,109.0,1.0,0.0,0.75,0.5,0.0,0.0,25.75,1.0,0.75,1
3.0,4.0,0.0,4.0,20.0,3.0,0.0,4.0,1.0,1.5,124.0,1.0,0.0,0.9607843140000001,1.0,2.0,3.0,40.0,8.0,3.0,-1
18.0,4.0,0.0,12.0,82.0,83.0,1.0,12.0,11.0,0.9601518029999999,1238.0,1.0,1.0,0.821052632,0.181818182,2.0,2.0,66.05555556,8.0,1.8333,1
3.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.9090909090000001,0.75,1.0,1.0,2.5,1.0,0.5,-1
3.0,1.0,0.0,3.0,17.0,0.0,2.0,1.0,3.0,0.25,196.0,1.0,0.0,0.0,0.666666667,0.0,0.0,63.0,2.0,1.0,-1
15.0,3.0,2.0,10.0,47.0,73.0,2.0,8.0,12.0,0.865079365,452.0,1.0,1.0,0.725490196,0.225,1.0,1.0,28.53333333,12.0,1.8,-1
1.0,1.0,0.0,8.0,1.0,0.0,6.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
3.0,4.0,0.0,5.0,24.0,3.0,0.0,5.0,1.0,1.5,163.0,1.0,0.0,0.9607843140000001,1.0,2.0,3.0,53.0,11.0,4.0,-1
13.0,1.0,1.0,15.0,66.0,78.0,10.0,7.0,12.0,1.083333333,476.0,0.0,0.0,0.0,0.20769230800000002,0.0,0.0,35.46153846,2.0,1.0,-1
4.0,1.0,0.0,6.0,21.0,6.0,2.0,4.0,2.0,2.0,91.0,0.0,0.0,0.0,0.75,0.0,0.0,21.75,4.0,1.5,-1
27.0,1.0,0.0,10.0,60.0,145.0,1.0,9.0,26.0,0.648351648,401.0,1.0,4.0,0.0,0.314814815,0.0,0.0,13.59259259,6.0,1.5185,-1
7.0,5.0,0.0,5.0,19.0,1.0,1.0,4.0,5.0,0.523809524,285.0,1.0,0.0,0.848484848,0.47619047600000003,2.0,5.0,38.71428571,4.0,1.1429,-1
1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
5.0,2.0,0.0,5.0,37.0,4.0,0.0,5.0,2.0,0.5,250.0,1.0,0.0,0.8,0.5,1.0,3.0,48.8,11.0,2.8,-1
12.0,3.0,0.0,11.0,64.0,0.0,0.0,11.0,9.0,0.6181818179999999,581.0,1.0,0.0,0.770833333,0.23809523800000001,0.0,0.0,47.0,20.0,3.4167,-1
11.0,2.0,0.0,12.0,15.0,13.0,9.0,4.0,11.0,0.75,97.0,1.0,3.0,0.2,0.22077922100000003,0.0,0.0,7.272727272999999,1.0,0.7273,-1
21.0,5.0,2.0,15.0,83.0,142.0,2.0,13.0,8.0,0.78,799.0,1.0,5.0,0.8620689659999999,0.18650793699999998,3.0,7.0,36.57142857,9.0,1.5238,-1
21.0,4.0,0.0,11.0,56.0,24.0,0.0,11.0,19.0,0.7875,715.0,1.0,0.0,0.7959183670000001,0.28571428600000004,3.0,4.0,32.66666667,16.0,2.1905,-1
3.0,4.0,0.0,8.0,22.0,0.0,0.0,8.0,2.0,0.0,104.0,1.0,1.0,0.962264151,0.5,2.0,2.0,33.33333333,5.0,2.0,-1
6.0,3.0,0.0,9.0,32.0,0.0,0.0,9.0,6.0,0.6,216.0,1.0,2.0,0.880952381,0.333333333,2.0,2.0,34.5,1.0,0.8333,-1
20.0,1.0,0.0,4.0,42.0,130.0,0.0,4.0,18.0,0.736842105,376.0,1.0,1.0,0.0,0.284210526,0.0,0.0,17.45,3.0,1.15,-1
4.0,3.0,0.0,4.0,15.0,0.0,0.0,4.0,4.0,0.833333333,70.0,0.5,0.0,0.9090909090000001,0.583333333,0.0,0.0,16.0,3.0,1.5,-1
8.0,5.0,0.0,6.0,26.0,0.0,1.0,5.0,5.0,0.571428571,167.0,1.0,0.0,0.8235294120000001,0.375,2.0,5.0,19.5,4.0,1.125,-1
36.0,3.0,11.0,35.0,84.0,0.0,11.0,24.0,35.0,0.485714286,302.0,1.0,1.0,0.513888889,0.0875,2.0,2.0,7.333333333,6.0,1.1944,-1
27.0,3.0,1.0,18.0,87.0,217.0,1.0,17.0,20.0,0.8704453440000001,919.0,1.0,2.0,0.587301587,0.212962963,2.0,2.0,32.33333333,13.0,1.7037,-1
5.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,5.0,0.5,30.0,1.0,0.0,0.0,0.7,0.0,0.0,4.6,1.0,0.8,-1
2.0,6.0,0.0,4.0,4.0,1.0,0.0,4.0,1.0,2.0,11.0,0.0,0.0,0.987179487,0.666666667,0.0,0.0,4.5,1.0,0.5,-1
3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,19.0,1.0,0.0,0.0,0.666666667,0.0,0.0,5.0,1.0,0.6667,-1
10.0,3.0,0.0,2.0,20.0,21.0,0.0,2.0,9.0,0.6,130.0,1.0,0.0,0.804347826,0.4,1.0,1.0,11.5,1.0,0.9,-1
4.0,1.0,0.0,3.0,23.0,4.0,1.0,2.0,1.0,0.333333333,174.0,1.0,0.0,0.0,0.583333333,0.0,0.0,42.0,3.0,1.25,-1
3.0,2.0,0.0,5.0,12.0,3.0,1.0,4.0,1.0,2.0,40.0,0.0,0.0,0.857142857,0.666666667,0.0,0.0,12.33333333,1.0,0.6667,-1
5.0,1.0,1.0,28.0,11.0,4.0,26.0,2.0,5.0,0.25,54.0,1.0,0.0,0.0,0.533333333,0.0,0.0,9.6,1.0,0.6,-1
17.0,5.0,0.0,15.0,57.0,22.0,0.0,15.0,15.0,0.583333333,298.0,1.0,1.0,0.8699186990000001,0.264705882,4.0,7.0,16.35294118,4.0,1.2353,-1
6.0,1.0,0.0,14.0,24.0,15.0,14.0,0.0,5.0,1.0,116.0,0.0,0.0,0.0,0.3,0.0,0.0,18.16666667,2.0,1.0,-1
9.0,3.0,0.0,4.0,41.0,14.0,0.0,4.0,8.0,0.791666667,334.0,1.0,0.0,0.8222222220000001,0.355555556,1.0,1.0,35.44444444,11.0,2.0,1
6.0,3.0,0.0,7.0,24.0,9.0,4.0,4.0,5.0,0.8,231.0,0.5,0.0,0.880952381,0.26666666699999997,1.0,1.0,37.16666667,1.0,0.8333,1
7.0,5.0,0.0,5.0,22.0,0.0,1.0,4.0,5.0,0.5555555560000001,150.0,1.0,0.0,0.848484848,0.47619047600000003,2.0,5.0,20.0,4.0,1.1429,-1
2.0,2.0,0.0,7.0,13.0,1.0,1.0,6.0,2.0,2.0,66.0,1.0,0.0,0.958333333,1.0,0.0,0.0,31.5,1.0,0.5,-1
7.0,5.0,0.0,5.0,18.0,0.0,1.0,4.0,5.0,0.5555555560000001,113.0,1.0,0.0,0.848484848,0.47619047600000003,2.0,4.0,14.71428571,4.0,1.1429,-1
19.0,1.0,8.0,23.0,92.0,81.0,8.0,15.0,4.0,0.7125603859999999,899.0,1.0,9.0,0.0,0.23015873,0.0,0.0,45.10526316,30.0,4.2632,1
4.0,2.0,0.0,4.0,16.0,0.0,0.0,4.0,4.0,0.333333333,59.0,1.0,0.0,0.842105263,0.875,1.0,1.0,13.5,5.0,1.75,-1
29.0,1.0,0.0,5.0,66.0,348.0,2.0,3.0,12.0,0.810714286,567.0,0.9,2.0,0.0,0.317241379,0.0,0.0,18.20689655,11.0,1.3793,-1
4.0,4.0,9.0,12.0,7.0,4.0,9.0,3.0,3.0,0.666666667,22.0,1.0,1.0,0.9285714290000001,0.5,0.0,0.0,4.25,1.0,0.5,-1
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
16.0,1.0,3.0,13.0,38.0,80.0,6.0,7.0,12.0,0.876190476,334.0,0.857142857,0.0,0.0,0.28571428600000004,0.0,0.0,19.4375,8.0,1.6875,-1
16.0,3.0,0.0,3.0,38.0,84.0,1.0,2.0,16.0,0.6740740740000001,541.0,1.0,2.0,0.580645161,0.25,2.0,8.0,32.25,1.0,0.8125,-1
1.0,1.0,0.0,18.0,1.0,0.0,17.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
2.0,4.0,0.0,4.0,4.0,0.0,1.0,3.0,1.0,0.0,16.0,1.0,1.0,0.9375,0.666666667,1.0,1.0,6.5,1.0,0.5,-1
5.0,1.0,0.0,3.0,9.0,0.0,1.0,2.0,5.0,0.666666667,64.0,1.0,0.0,0.0,0.533333333,0.0,0.0,11.2,1.0,0.8,-1
9.0,2.0,0.0,12.0,50.0,24.0,8.0,6.0,2.0,0.85,288.0,1.0,1.0,0.68,0.296296296,1.0,1.0,30.44444444,2.0,1.0,-1
7.0,6.0,0.0,9.0,32.0,13.0,0.0,9.0,4.0,0.75,150.0,1.0,0.0,0.9625,0.4,4.0,9.0,20.14285714,2.0,1.0,1
2.0,6.0,0.0,4.0,4.0,1.0,0.0,4.0,1.0,2.0,11.0,0.0,0.0,0.987179487,0.666666667,0.0,0.0,4.5,1.0,0.5,-1
7.0,5.0,0.0,5.0,18.0,0.0,1.0,4.0,5.0,0.708333333,126.0,1.0,0.0,0.848484848,0.47619047600000003,2.0,5.0,16.42857143,5.0,1.2857,-1
11.0,1.0,0.0,4.0,34.0,0.0,3.0,1.0,1.0,0.7857142859999999,312.0,1.0,0.0,0.0,0.85,0.0,0.0,26.09090909,3.0,1.7273,-1
6.0,1.0,0.0,7.0,6.0,15.0,6.0,1.0,6.0,1.2,10.0,0.0,0.0,0.0,0.7222222220000001,0.0,0.0,0.0,1.0,1.0,-1
10.0,3.0,4.0,16.0,21.0,23.0,14.0,2.0,5.0,0.666666667,149.0,1.0,1.0,0.692307692,0.228571429,1.0,2.0,13.7,1.0,0.8,-1
17.0,4.0,0.0,7.0,81.0,40.0,4.0,3.0,10.0,0.8238636359999999,1178.0,0.9090909090000001,8.0,0.516129032,0.25,2.0,4.0,67.0,2.0,1.0,-1
10.0,1.0,0.0,3.0,13.0,31.0,1.0,2.0,10.0,0.703703704,76.0,1.0,1.0,0.0,0.375,0.0,0.0,6.3,2.0,1.1,-1
13.0,3.0,0.0,12.0,43.0,36.0,3.0,10.0,7.0,0.638888889,424.0,1.0,0.0,0.7551020409999999,0.320512821,1.0,6.0,31.38461538,4.0,1.8462,-1
9.0,2.0,0.0,5.0,20.0,0.0,3.0,2.0,9.0,0.5,141.0,1.0,0.0,0.6,0.41666666700000005,0.0,0.0,14.22222222,1.0,0.6667,1
6.0,3.0,0.0,3.0,30.0,0.0,0.0,3.0,5.0,0.6,1262.0,1.0,0.0,0.880952381,0.5555555560000001,1.0,1.0,208.66666669999998,2.0,1.0,-1
5.0,1.0,10.0,98.0,7.0,0.0,98.0,1.0,5.0,0.0,33.0,1.0,1.0,0.0,0.45,0.0,0.0,5.4,2.0,1.0,-1
2.0,4.0,0.0,4.0,12.0,1.0,0.0,4.0,1.0,2.0,55.0,0.0,0.0,0.980392157,1.0,1.0,2.0,26.5,4.0,2.0,-1
18.0,2.0,5.0,18.0,23.0,0.0,5.0,16.0,16.0,0.0,110.0,1.0,0.0,0.346153846,0.11458333300000001,0.0,0.0,5.055555556,1.0,0.9444,-1
12.0,5.0,0.0,6.0,37.0,0.0,1.0,5.0,7.0,0.696969697,308.0,1.0,0.0,0.736842105,0.3,2.0,5.0,24.16666667,7.0,1.3333,-1
5.0,1.0,0.0,4.0,20.0,0.0,0.0,4.0,4.0,0.333333333,144.0,1.0,1.0,0.0,0.9,0.0,0.0,27.2,5.0,2.2,-1
23.0,3.0,1.0,14.0,73.0,151.0,1.0,13.0,23.0,0.921717172,668.0,0.7777777779999999,2.0,0.627118644,0.20772946899999997,3.0,3.0,27.26086957,26.0,2.3913,1
3.0,2.0,0.0,6.0,38.0,3.0,1.0,5.0,1.0,2.0,198.0,0.0,0.0,0.9,0.5555555560000001,1.0,1.0,65.0,6.0,2.3333,-1
14.0,4.0,0.0,193.0,26.0,0.0,192.0,1.0,14.0,0.384615385,153.0,1.0,1.0,0.65,0.333333333,1.0,2.0,9.785714286000001,2.0,0.6429,-1
5.0,2.0,0.0,11.0,24.0,10.0,1.0,10.0,4.0,1.0,133.0,0.0,0.0,0.764705882,0.5,0.0,0.0,25.4,1.0,0.8,-1
33.0,2.0,0.0,6.0,43.0,322.0,3.0,4.0,6.0,0.859375,4244.0,0.761904762,1.0,0.13888888900000002,0.257575758,1.0,1.0,126.33333329999999,32.0,5.6061,-1
7.0,1.0,0.0,1.0,20.0,19.0,1.0,0.0,4.0,1.037037037,197.0,0.666666667,0.0,0.0,0.26666666699999997,0.0,0.0,25.85714286,4.0,1.1429,-1
2.0,3.0,0.0,3.0,8.0,1.0,1.0,3.0,2.0,2.0,33.0,0.0,0.0,0.96969697,1.0,0.0,0.0,15.5,1.0,0.5,-1
19.0,1.0,0.0,19.0,19.0,171.0,3.0,16.0,19.0,2.0,19.0,0.0,0.0,0.0,0.10835913300000001,0.0,0.0,0.0,1.0,1.0,-1
8.0,3.0,0.0,4.0,17.0,18.0,0.0,4.0,6.0,0.7142857140000001,112.0,1.0,0.0,0.8409090909999999,0.75,0.0,0.0,12.625,4.0,1.75,-1
6.0,3.0,0.0,5.0,22.0,1.0,0.0,5.0,6.0,0.7,137.0,1.0,0.0,0.880952381,0.41666666700000005,3.0,3.0,21.16666667,1.0,0.8333,-1
91.0,1.0,0.0,157.0,212.0,3687.0,148.0,17.0,77.0,0.97047619,2452.0,0.6,4.0,0.0,0.105494505,0.0,0.0,25.56043956,6.0,1.4945,-1
16.0,1.0,0.0,6.0,36.0,58.0,1.0,5.0,13.0,0.6333333329999999,363.0,1.0,0.0,0.0,0.2421875,0.0,0.0,21.3125,5.0,1.75,-1
72.0,4.0,0.0,27.0,116.0,2338.0,11.0,18.0,65.0,0.96400626,900.0,1.0,6.0,0.523489933,0.206349206,1.0,1.0,11.125,8.0,1.4722,-1
11.0,4.0,0.0,17.0,83.0,11.0,0.0,17.0,9.0,0.916666667,671.0,0.25,2.0,0.8863636359999999,0.25,2.0,2.0,58.90909091,2.0,1.0,1
3.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,3.0,1.5,4.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1
7.0,1.0,0.0,3.0,11.0,3.0,3.0,0.0,7.0,0.583333333,53.0,1.0,0.0,0.0,0.7142857140000001,0.0,0.0,6.285714286,2.0,0.8571,-1
1.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
3.0,2.0,0.0,8.0,22.0,3.0,1.0,7.0,2.0,1.0,152.0,0.0,0.0,0.8666666670000001,0.5,0.0,0.0,48.66666667,1.0,0.6667,-1
6.0,2.0,0.0,3.0,11.0,13.0,2.0,1.0,6.0,0.8,68.0,1.0,0.0,0.924242424,0.444444444,1.0,5.0,10.16666667,3.0,1.5,-1
7.0,5.0,0.0,8.0,26.0,0.0,4.0,4.0,7.0,0.666666667,261.0,0.0,0.0,0.8636363640000001,0.342857143,2.0,5.0,35.71428571,8.0,3.0,-1
21.0,3.0,0.0,12.0,62.0,134.0,7.0,6.0,15.0,0.6,630.0,1.0,0.0,0.6,0.27210884399999996,1.0,1.0,28.80952381,9.0,3.0,-1
4.0,1.0,0.0,13.0,23.0,6.0,1.0,12.0,1.0,2.0,195.0,0.0,0.0,0.0,0.333333333,0.0,0.0,47.75,1.0,0.75,-1
31.0,3.0,0.0,20.0,103.0,209.0,0.0,20.0,25.0,0.82,673.0,1.0,2.0,0.552238806,0.161290323,1.0,3.0,20.38709677,2.0,1.0323,1
3.0,1.0,0.0,11.0,24.0,1.0,7.0,4.0,3.0,0.0,264.0,1.0,2.0,0.0,0.666666667,0.0,0.0,86.33333333,13.0,5.0,-1
8.0,1.0,26.0,46.0,14.0,20.0,45.0,1.0,7.0,0.7142857140000001,87.0,1.0,0.0,0.0,0.6875,0.0,0.0,9.625,5.0,1.5,-1
4.0,3.0,0.0,5.0,9.0,2.0,0.0,5.0,4.0,0.666666667,48.0,1.0,0.0,0.925,0.5,0.0,0.0,10.5,1.0,0.75,-1
8.0,1.0,0.0,4.0,39.0,22.0,1.0,3.0,6.0,0.7857142859999999,377.0,0.5,0.0,0.0,0.166666667,0.0,0.0,45.875,3.0,1.25,-1
23.0,4.0,4.0,19.0,40.0,223.0,6.0,19.0,23.0,0.045454545,179.0,1.0,0.0,0.614035088,0.09382151,0.0,0.0,6.739130435,4.0,1.2609,-1
42.0,2.0,0.0,20.0,115.0,703.0,14.0,8.0,25.0,0.8818998720000001,1369.0,0.684210526,1.0,0.478873239,0.176829268,1.0,5.0,31.14285714,12.0,1.9286,-1
8.0,3.0,0.0,10.0,37.0,0.0,0.0,10.0,6.0,0.628571429,315.0,1.0,1.0,0.8409090909999999,0.325,0.0,0.0,37.75,1.0,0.875,-1
4.0,3.0,0.0,3.0,17.0,4.0,0.0,3.0,3.0,0.666666667,152.0,1.0,0.0,0.925,0.75,1.0,1.0,36.75,1.0,0.75,-1
8.0,5.0,0.0,10.0,28.0,0.0,4.0,6.0,8.0,0.6938775509999999,365.0,0.571428571,0.0,0.8444444440000001,0.25,1.0,4.0,43.75,19.0,5.375,-1
11.0,1.0,0.0,12.0,32.0,27.0,9.0,4.0,9.0,0.683333333,190.0,1.0,0.0,0.0,0.232323232,0.0,0.0,15.72727273,1.0,0.9091,-1
10.0,3.0,0.0,7.0,61.0,37.0,0.0,7.0,3.0,0.9,758.0,0.6,0.0,0.804347826,0.28571428600000004,0.0,0.0,73.8,7.0,2.1,-1
6.0,1.0,0.0,3.0,14.0,5.0,2.0,1.0,4.0,0.8,131.0,0.5,0.0,0.0,0.2,0.0,0.0,20.16666667,3.0,1.3333,-1
10.0,3.0,0.0,6.0,42.0,21.0,1.0,6.0,7.0,0.793650794,369.0,1.0,0.0,0.804347826,0.45,0.0,0.0,35.2,2.0,1.1,-1
10.0,3.0,2.0,7.0,24.0,29.0,2.0,5.0,6.0,0.5555555560000001,162.0,1.0,0.0,0.804347826,0.5,0.0,0.0,15.0,4.0,1.2,-1
19.0,3.0,0.0,11.0,61.0,121.0,7.0,5.0,15.0,0.75,503.0,0.5,0.0,0.638297872,0.294736842,2.0,2.0,25.15789474,5.0,2.0,-1
3.0,4.0,0.0,7.0,8.0,3.0,3.0,4.0,2.0,2.0,27.0,0.0,0.0,0.9886363640000001,0.666666667,3.0,4.0,8.0,2.0,0.6667,-1
34.0,4.0,1.0,25.0,138.0,421.0,3.0,22.0,17.0,0.8636363640000001,1740.0,1.0,0.0,0.709090909,0.142045455,4.0,4.0,49.64705882,4.0,1.1471,1
10.0,3.0,0.0,9.0,31.0,15.0,2.0,7.0,10.0,0.666666667,166.0,1.0,1.0,0.7692307690000001,0.3,1.0,1.0,15.3,3.0,1.4,-1
4.0,3.0,0.0,6.0,22.0,0.0,1.0,6.0,4.0,0.166666667,142.0,1.0,0.0,0.925,0.625,0.0,0.0,34.0,2.0,1.0,-1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
5.0,4.0,0.0,3.0,20.0,4.0,1.0,2.0,4.0,0.833333333,168.0,0.666666667,0.0,0.896551724,0.46666666700000003,2.0,4.0,32.0,1.0,0.6,-1
27.0,3.0,1.0,19.0,80.0,249.0,4.0,15.0,18.0,0.8692307690000001,607.0,1.0,2.0,0.587301587,0.166666667,0.0,0.0,20.92592593,3.0,1.1481,1
1.0,3.0,0.0,5.0,2.0,0.0,5.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-1
6.0,1.0,0.0,3.0,11.0,1.0,1.0,2.0,6.0,0.7,74.0,1.0,0.0,0.0,0.5555555560000001,0.0,0.0,10.66666667,1.0,0.8333,-1
7.0,3.0,0.0,6.0,17.0,1.0,0.0,6.0,7.0,0.7,138.0,1.0,0.0,0.842105263,0.428571429,0.0,0.0,18.0,1.0,0.8571,-1
5.0,4.0,0.0,1.0,9.0,10.0,1.0,0.0,3.0,0.75,81.0,0.0,0.0,0.924528302,0.44,2.0,2.0,15.0,5.0,2.0,-1
26.0,4.0,0.0,18.0,89.0,219.0,1.0,18.0,18.0,0.896842105,881.0,1.0,4.0,0.757281553,0.22115384600000002,3.0,4.0,32.15384615,3.0,1.1538,1
17.0,1.0,0.0,7.0,71.0,14.0,2.0,5.0,16.0,0.8660714290000001,569.0,0.28571428600000004,1.0,0.0,0.163398693,1.0,1.0,31.64705882,8.0,1.5294,-1
7.0,4.0,0.0,13.0,25.0,0.0,4.0,9.0,7.0,0.45833333299999995,201.0,1.0,2.0,0.853658537,0.39285714299999996,1.0,3.0,27.14285714,4.0,2.1429,-1
8.0,1.0,0.0,2.0,21.0,26.0,1.0,1.0,5.0,0.7142857140000001,89.0,1.0,0.0,0.0,0.14285714300000002,0.0,0.0,10.0,2.0,0.875,-1
32.0,1.0,0.0,6.0,69.0,264.0,4.0,2.0,31.0,0.7333333329999999,771.0,1.0,0.0,0.0,0.180555556,1.0,1.0,22.625,4.0,1.1563,-1
11.0,5.0,0.0,13.0,30.0,5.0,4.0,9.0,9.0,0.65,168.0,1.0,0.0,0.91,0.327272727,2.0,10.0,13.90909091,3.0,1.2727,1
12.0,1.0,0.0,3.0,47.0,60.0,1.0,3.0,5.0,0.818181818,466.0,0.0,0.0,0.0,0.15,0.0,0.0,37.58333333,4.0,1.8333,-1
19.0,3.0,0.0,16.0,117.0,35.0,1.0,15.0,11.0,0.8232323229999999,849.0,0.9090909090000001,1.0,0.672727273,0.30526315800000003,2.0,3.0,43.10526316,12.0,2.2105,1
